t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.12,0,1,-0.0206445,0.00146081,0.00265264,0.110287,-0.00551933,0.00265143,-0.12677,0.0202212,0.0446067,0.559909,-0.00357716,0.0189654,35,35,35,35,35,35,35,35,35,35,35,35,-0.0716515,-0.034311,0.327369,-0.051007,-0.0357718,0.324716,1,1,1,1
0.122,0,1,-0.021004,0.00146081,0.00273013,0.112172,-0.00562699,0.00264883,-0.125985,0.0202212,0.0451953,0.557823,-0.00346093,0.018969,35,35,35,35,35,35,35,35,35,35,35,35,-0.0716515,-0.034311,0.327369,-0.0506475,-0.0357718,0.324638,1,1,1,1
0.124,0,1,-0.0211517,0.00153911,0.00283164,0.1135,-0.00554146,0.00274634,-0.122715,0.0210002,0.0460535,0.551864,-0.00105353,0.0196936,35,35,35,35,35,35,35,35,35,35,35,35,-0.0714413,-0.0342327,0.327391,-0.0502895,-0.0357718,0.32456,1,1,1,1
0.126,0,1,-0.0212886,0.00162043,0.00293551,0.114801,-0.00544214,0.00284659,-0.119536,0.0218104,0.0469881,0.545877,0.001724,0.020143,35,35,35,35,35,35,35,35,35,35,35,35,-0.0712218,-0.0341514,0.327415,-0.0499332,-0.0357718,0.32448,1,1,1,1
0.128,0,1,-0.0216433,0.00162043,0.00301649,0.116668,-0.00554855,0.0028437,-0.118715,0.0218104,0.0475689,0.543695,0.00184507,0.0201474,35,35,35,35,35,35,35,35,35,35,35,35,-0.0712218,-0.0341514,0.327415,-0.0495785,-0.0357718,0.324399,1,1,1,1
0.13,0,1,-0.0217801,0.00170031,0.00312265,0.117969,-0.00544624,0.00293999,-0.115641,0.022574,0.0484801,0.538332,0.00438012,0.0205216,35,35,35,35,35,35,35,35,35,35,35,35,-0.0710056,-0.0340715,0.327439,-0.0492255,-0.0357718,0.324317,1,1,1,1
0.132,0,1,-0.0218945,0.00178759,0.00323259,0.119216,-0.00531892,0.00304333,-0.11243,0.0233747,0.0494028,0.533202,0.00693269,0.0208862,35,35,35,35,35,35,35,35,35,35,35,35,-0.0707687,-0.0339842,0.327466,-0.0488742,-0.0357718,0.324234,1,1,1,1
0.134,0,1,-0.0219982,0.00187791,0.00334501,0.120442,-0.00517845,0.00314816,-0.109205,0.0241711,0.0503168,0.528405,0.00939051,0.0212273,35,35,35,35,35,35,35,35,35,35,35,35,-0.0705227,-0.0338939,0.327494,-0.0485245,-0.0357718,0.324149,1,1,1,1
0.136,0,1,-0.0223461,0.00187791,0.00343058,0.122282,-0.0052831,0.00314477,-0.108337,0.0241711,0.0508866,0.526097,0.00951774,0.0212333,35,35,35,35,35,35,35,35,35,35,35,35,-0.0705227,-0.0338939,0.327494,-0.0481766,-0.0357718,0.324064,1,1,1,1
0.138,0,1,-0.0224373,0.00197124,0.00354658,0.123482,-0.0051295,0.00325083,-0.105089,0.0249632,0.0517913,0.521502,0.0119009,0.0215508,35,35,35,35,35,35,35,35,35,35,35,35,-0.0702678,-0.0338006,0.327523,-0.0478305,-0.0357718,0.323977,1,1,1,1
0.14,0,1,-0.0225176,0.00206747,0.00366495,0.124651,-0.00496264,0.00335809,-0.101759,0.0256511,0.0526448,0.508434,0.0149277,0.0217493,35,35,35,35,35,35,35,35,35,35,35,35,-0.0700038,-0.0337043,0.327554,-0.0474862,-0.0357718,0.323889,1,1,1,1
0.142,0,1,-0.0228601,0.00206747,0.00375391,0.126471,-0.00506592,0.00335432,-0.100856,0.0256511,0.0532059,0.506034,0.0150594,0.0217566,35,35,35,35,35,35,35,35,35,35,35,35,-0.0700038,-0.0337043,0.327554,-0.0471436,-0.0357718,0.3238,1,1,1,1
0.144,0,1,-0.0229273,0.00216611,0.00387542,0.127544,-0.00488089,0.00346165,-0.0974128,0.0263077,0.0539736,0.490475,0.0182151,0.0219224,35,35,35,35,35,35,35,35,35,35,35,35,-0.0697302,-0.0336057,0.327585,-0.0468029,-0.0357718,0.32371,1,1,1,1
0.146,0,1,-0.0232661,0.00216611,0.0039666,0.12935,-0.00498329,0.00345769,-0.0964875,0.0263077,0.0545287,0.488014,0.0183499,0.0219305,35,35,35,35,35,35,35,35,35,35,35,35,-0.0697302,-0.0336057,0.327585,-0.0464641,-0.0357718,0.323619,1,1,1,1
0.148,0,1,-0.0233199,0.00226742,0.00409116,0.130359,-0.00478304,0.00356579,-0.0930219,0.0270442,0.0552848,0.479142,0.0209533,0.0221917,35,35,35,35,35,35,35,35,35,35,35,35,-0.069447,-0.0335044,0.327618,-0.0461271,-0.0357718,0.323526,1,1,1,1
0.15,0,1,-0.0233622,0.00237158,0.0042177,0.131334,-0.00457036,0.00367546,-0.0895451,0.0278144,0.0560455,0.473271,0.0233038,0.0225018,35,35,35,35,35,35,35,35,35,35,35,35,-0.0691541,-0.0334002,0.327651,-0.045792,-0.0357718,0.323433,1,1,1,1
0.152,0,1,-0.0233928,0.00247868,0.00434626,0.132285,-0.00434618,0.00378699,-0.0860579,0.0285987,0.0568157,0.468635,0.0255579,0.0228345,35,35,35,35,35,35,35,35,35,35,35,35,-0.0688516,-0.0332931,0.327685,-0.0454588,-0.0357718,0.323339,1,1,1,1
0.154,0,1,-0.0237241,0.00247868,0.00444182,0.134062,-0.00444662,0.00378238,-0.0850877,0.0285987,0.0573584,0.466054,0.0256983,0.022845,35,35,35,35,35,35,35,35,35,35,35,35,-0.0688516,-0.0332931,0.327685,-0.0451276,-0.0357718,0.323243,1,1,1,1
0.156,0,1,-0.0237412,0.00258875,0.00457358,0.134986,-0.00421072,0.00389566,-0.0815833,0.0293895,0.0581873,0.461349,0.0278205,0.0232583,35,35,35,35,35,35,35,35,35,35,35,35,-0.0685395,-0.0331831,0.32772,-0.0447983,-0.0357718,0.323146,1,1,1,1
0.158,0,1,-0.0237639,0.00269583,0.00470559,0.135939,-0.00398225,0.00400462,-0.078195,0.0301458,0.059004,0.457132,0.0298046,0.0236791,35,35,35,35,35,35,35,35,35,35,35,35,-0.0682349,-0.033076,0.327754,-0.044471,-0.0357718,0.323049,1,1,1,1
0.16,0,1,-0.0240721,0.00270186,0.00480631,0.137648,-0.0040627,0.00400594,-0.0770586,0.030188,0.0595528,0.45438,0.0300509,0.0237146,35,35,35,35,35,35,35,35,35,35,35,35,-0.0682178,-0.0330699,0.327756,-0.0441457,-0.0357718,0.32295,1,1,1,1
0.162,0,1,-0.0240639,0.00281801,0.00494352,0.138531,-0.00380424,0.00412323,-0.073509,0.0309902,0.0603858,0.450149,0.0321248,0.0241792,35,35,35,35,35,35,35,35,35,35,35,35,-0.0678864,-0.0329538,0.327794,-0.0438225,-0.0357718,0.32285,1,1,1,1
0.164,0,1,-0.0243851,0.00281801,0.00504442,0.14027,-0.0039022,0.00411794,-0.0724842,0.0309902,0.0609122,0.447421,0.032272,0.0241926,35,35,35,35,35,35,35,35,35,35,35,35,-0.0678864,-0.0329538,0.327794,-0.0435013,-0.0357718,0.322749,1,1,1,1
0.166,0,1,-0.0243633,0.00293721,0.00518489,0.141129,-0.00363228,0.00423726,-0.0689059,0.0317954,0.0617438,0.443185,0.03434,0.0246757,35,35,35,35,35,35,35,35,35,35,35,35,-0.0675454,-0.0328346,0.327832,-0.0431821,-0.0357718,0.322647,1,1,1,1
0.168,0,1,-0.0243296,0.00305948,0.00532759,0.141973,-0.00335145,0.00435897,-0.0653085,0.0326038,0.0625764,0.438933,0.0364027,0.0251747,35,35,35,35,35,35,35,35,35,35,35,35,-0.0671947,-0.0327123,0.327872,-0.0428651,-0.0357718,0.322544,1,1,1,1
