0.766,0.0802144,0,0,4.57663e-191,-0.934
0.768,0.0807658,0,0,8.77907e-184,-0.932
0.77,0.08132,0,0,9.17153e-177,-0.93
0.772,0.0818772,0,0,5.32786e-170,-0.928
0.774,0.0824372,0,0,1.75597e-163,-0.926
0.776,0.0830001,0,0,3.34802e-157,-0.924
0.778,0.083566,0,0,3.76313e-151,-0.922
0.78,0.0841348,0,0,2.53931e-145,-0.92
0.782,0.0847065,0,0,1.047e-139,-0.918
0.784,0.0852812,0,0,2.68322e-134,-0.916
0.786,0.0858587,0,0,4.34522e-129,-0.914
0.788,0.0864393,0,0,4.51803e-124,-0.912
0.79,0.0870228,0,0,3.0632e-119,-0.91
0.792,0.0876093,0,0,1.37462e-114,-0.908
0.794,0.0881987,0,0,4.1423e-110,-0.906
0.796,0.0887911,0,0,8.50013e-106,-0.904
0.798,0.0893865,0,0,1.20393e-101,-0.902
0.8,0.0899849,0,0,1.19246e-97,-0.9
0.802,0.0905863,0,0,8.36446e-94,-0.898
0.804,0.0911908,0,0,4.2062e-90,-0.896
0.806,0.0917982,0,0,1.53436e-86,-0.894
0.808,0.0924086,0,0,4.10682e-83,-0.892
0.81,0.0930221,0,0,8.15488e-80,-0.89
0.812,0.0936386,0,0,1.2142e-76,-0.888
0.814,0.0942581,0,0,1.36963e-73,-0.886
0.816,0.0948807,0,0,1.18217e-70,-0.884
0.818,0.0955063,0,0,7.88303e-68,-0.882
0.82,0.096135,0,0,4.09908e-65,-0.88
0.822,0.0967668,0,0,1.6771e-62,-0.878
0.824,0.0974016,0,0,5.44598e-60,-0.876
0.826,0.0980395,0,0,1.4154e-57,-0.874
0.828,0.0986804,0,0,2.96815e-55,-0.872
0.83,0.0993245,0,0,5.06162e-53,-0.87
0.832,0.0999717,0,0,7.07244e-51,-0.868
0.834,0.100622,0,0,8.15627e-49,-0.866
0.836,0.101275,0,0,7.81834e-47,-0.864
0.838,0.101932,0,0,6.27177e-45,-0.862
0.84,0.102591,0,0,4.23808e-43,-0.86
0.842,0.103254,0,0,2.42773e-41,-0.858
0.844,0.10392,0,0,1.18616e-39,-0.856
0.846,0.104589,0,0,4.9723e-38,-0.854
0.848,0.105261,0,0,1.79853e-36,-0.852
0.85,0.105936,0,0,5.64434e-35,-0.85
0.852,0.106615,0,0,1.54506e-33,-0.848
0.854,0.107296,0,0,3.70799e-32,-0.846
0.856,0.107981,0,0,7.84037e-31,-0.844
0.858,0.108669,0,0,1.4676e-29,-0.842
0.86,0.10936,0,0,2.44314e-28,-0.84
0.862,0.110054,0,0,3.63314e-27,-0.838
0.864,0.110751,0,0,4.84693e-26,-0.836
0.866,0.111452,0,0,5.82495e-25,-0.834
0.868,0.112156,0,0,6.33117e-24,-0.832
0.87,0.112862,0,0,6.24751e-23,-0.83
0.872,0.113573,0,0,5.6178e-22,-0.828
0.874,0.114286,0,0,4.61965e-21,-0.826
0.876,0.115002,0,0,3.48599e-20,-0.824
0.878,0.115722,0,0,2.42189e-19,-0.822
0.88,0.116445,0,0,1.55411e-18,-0.82
0.882,0.117171,0,0,9.23934e-18,-0.818
0.884,0.117901,0,0,5.1041e-17,-0.816
0.886,0.118633,0,0,2.62758e-16,-0.814
0.888,0.119369,0,0,1.26399e-15,-0.812
0.89,0.120108,0,0,5.69689e-15,-0.81
0.892,0.12085,0,0,2.4118e-14,-0.808
0.894,0.121596,0,0,9.61445e-14,-0.806
0.896,0.122345,0,0,3.61754e-13,-0.804
0.898,0.123097,0,0,1.28766e-12,-0.802
0.9,0.123852,0,0,4.34546e-12,-0.8
0.902,0.12461,0,0,1.39328e-11,-0.798
0.904,0.125372,0,0,4.25297e-11,-0.796
0.906,0.126137,0,0,1.23836e-10,-0.794
0.908,0.126905,0,0,3.44607e-10,-0.792
0.91,0.127677,0,0,9.18137e-10,-0.79
0.912,0.128452,0,0,2.34616e-09,-0.788
0.914,0.12923,0,0,5.75973e-09,-0.786
0.916,0.130011,0,0,1.36065e-08,-0.784
0.918,0.130796,0,0,3.09785e-08,-0.782
0.92,0.131584,0,0,6.80768e-08,-0.78
0.922,0.132375,0,0,1.44606e-07,-0.778
0.924,0.133169,0,0,2.97317e-07,-0.776
0.926,0.133967,0,0,5.92489e-07,-0.774
0.928,0.134768,0,0,1.14584e-06,-0.772
0.93,0.135572,0,0,2.15319e-06,-0.77
0.932,0.13638,0,0,3.93616e-06,-0.768
0.934,0.13719,0,0,7.00787e-06,-0.766
0.936,0.138005,0,0,1.21646e-05,-0.764
0.938,0.138822,0,0,2.06094e-05,-0.762
0.94,0.139643,0,0,3.41136e-05,-0.76
0.942,0.140467,0,0,5.52208e-05,-0.758
0.944,0.141294,0,0,8.74978e-05,-0.756
0.946,0.142125,0,0,0.000135831,-0.754
0.948,0.142958,0,0,0.000206769,-0.752
0.95,0.143796,0,0,0.000308894,-0.75
