t_real	tv	d_tv	f_C_x	f_C_y	f_C_z	tau_C_x	tau_C_y	tau_C_z	Fa_0x	Fa_0y	Fa_0z	Fa_1x	Fa_1y	Fa_1z	Fa_2x	Fa_2y	Fa_2z	Fa_3x	Fa_3y	Fa_3z
14.708	0	-0	3.5102	0.850958	113.009	1.66312	1.85789	0.141097	0.971421	0.291998	12.7844	0.772933	0.257129	15.9978	0.924361	0.159113	38.3082	0.841488	0.14272	45.919
14.71	0	-0	3.43698	0.859753	112.811	1.67364	1.85678	0.107527	0.929482	0.261829	12.8195	0.775109	0.230462	16.0448	0.884426	0.18714	38.1747	0.847967	0.180323	45.7717
14.712	0	-0	3.35747	0.869944	112.616	1.68311	1.84981	0.0872413	0.894989	0.245057	12.871	0.768146	0.21564	16.1026	0.851577	0.205149	38.0345	0.842759	0.204099	45.6077
14.714	0	-0	3.43092	0.869944	112.385	1.69615	1.8462	0.104727	0.926021	0.261846	12.7864	0.775232	0.230438	16.064	0.88116	0.191834	37.9552	0.848507	0.185826	45.5796
14.716	0	-0	3.35503	0.881068	112.193	1.70636	1.84365	0.0693137	0.882085	0.230356	12.8309	0.777946	0.202653	16.1141	0.839253	0.221933	37.8227	0.855751	0.226127	45.425
14.718	0	-0	3.28877	0.892459	112	1.71592	1.83594	0.0512002	0.852461	0.215836	12.8769	0.77293	0.189851	16.1643	0.811	0.238675	37.6901	0.852379	0.248097	45.2684
14.72	0	-0	3.36029	0.893114	111.773	1.72871	1.83255	0.0678448	0.882409	0.232	12.7972	0.780039	0.204088	16.1272	0.839582	0.22617	37.6119	0.85826	0.230856	45.2371
14.722	0	-0	3.29024	0.905982	111.586	1.7384	1.82856	0.0326727	0.840123	0.201067	12.8462	0.784068	0.17684	16.1727	0.799199	0.256588	37.4867	0.866851	0.271487	45.0801
14.724	0	-0	3.37375	0.905982	111.359	1.75151	1.8258	0.0503896	0.873923	0.218068	12.7569	0.793355	0.191808	16.1285	0.83146	0.243126	37.4139	0.875017	0.25298	45.0593
14.726	0	-0	3.31597	0.918964	111.172	1.76114	1.82136	0.0173741	0.834342	0.186617	12.6703	0.800538	0.163957	16.2919	0.793787	0.27416	37.1598	0.887307	0.294231	45.0503
14.728	0	-0	3.2446	0.934342	110.993	1.76929	1.8118	-0.00353412	0.801282	0.170213	12.7305	0.796063	0.149462	16.3501	0.762316	0.294262	37.027	0.884942	0.320404	44.8855
14.73	0	-0	3.33408	0.934342	110.768	1.78239	1.80953	0.0150845	0.837257	0.187998	12.6388	0.806277	0.165164	16.3023	0.796586	0.280134	36.9584	0.893957	0.301046	44.8687
14.732	0	-0	3.27494	0.949902	110.59	1.79149	1.80322	-0.0193074	0.798221	0.158435	12.6931	0.812435	0.139066	16.3409	0.75938	0.310765	36.8449	0.904906	0.341636	44.7111
14.734	0	-0	3.2181	0.966404	110.414	1.79963	1.79301	-0.036903	0.771272	0.145558	12.7545	0.809429	0.127711	16.3818	0.733686	0.328559	36.7311	0.903709	0.364576	44.5467
14.736	0	-0	3.31347	0.966404	110.192	1.81282	1.79158	-0.0190916	0.808233	0.162548	12.6596	0.821473	0.142701	16.3304	0.768909	0.315072	36.6668	0.914853	0.346083	44.535
14.738	0	-0	3.26084	0.98386	110.019	1.82175	1.78382	-0.0530919	0.771105	0.13372	12.7163	0.829009	0.117276	16.3664	0.733481	0.345969	36.5587	0.927246	0.386895	44.3779
14.74	0	-0	3.21044	1.00228	109.849	1.82973	1.77284	-0.0702151	0.746095	0.121672	12.7791	0.827309	0.106664	16.4036	0.709613	0.363976	36.4511	0.927423	0.409968	44.2149
14.742	0	-0	3.31164	1.00228	109.629	1.84296	1.77201	-0.0523124	0.784645	0.138754	12.6814	0.840644	0.121727	16.3489	0.746364	0.350425	36.3909	0.939992	0.391375	44.2078
14.744	0	-0	3.26558	1.0216	109.462	1.85154	1.7628	-0.0859328	0.749441	0.110668	12.7414	0.849558	0.0969728	16.3811	0.71274	0.381573	36.2895	0.953838	0.432385	44.0502
14.746	0	-0	3.23002	1.04068	109.296	1.85916	1.7515	-0.100551	0.729985	0.101155	12.7998	0.849899	0.0886003	16.407	0.694156	0.397868	36.1942	0.955977	0.453062	43.8946
14.748	0	-0	3.18933	1.06172	109.135	1.86629	1.73927	-0.117477	0.707578	0.0898517	12.8685	0.850414	0.0786513	16.4349	0.672751	0.416478	36.1009	0.958585	0.47674	43.7305
14.75	0	-0	3.2982	1.06172	108.919	1.87956	1.73947	-0.0995722	0.748144	0.106955	12.7668	0.865512	0.0937246	16.3754	0.711435	0.402915	36.0465	0.973109	0.458127	43.7301
14.752	0	-0	3.26981	1.08252	108.759	1.88772	1.7286	-0.130385	0.717026	0.0789899	12.6549	0.878625	0.0688189	16.5575	0.682084	0.434974	35.786	0.992076	0.499742	43.7604
14.754	0	-0	3.23634	1.10543	108.605	1.89461	1.71554	-0.146682	0.69687	0.0687265	12.7254	0.880489	0.0597628	16.5807	0.662861	0.453655	35.7005	0.996121	0.523286	43.5981
14.756	0	-0	3.35087	1.10543	108.392	1.90792	1.71641	-0.128777	0.738895	0.0857228	12.6213	0.896964	0.0747591	16.5179	0.702903	0.440161	35.6505	1.01211	0.504788	43.602
14.758	0	-0	3.32192	1.12933	108.241	1.91555	1.70337	-0.160817	0.709083	0.0601859	12.6902	0.909042	0.0522225	16.5398	0.674464	0.471439	35.5678	1.02933	0.545479	43.4436
14.76	0	-0	3.29556	1.15423	108.094	1.9222	1.68946	-0.175663	0.691713	0.0517667	12.7623	0.911774	0.0447868	16.559	0.657902	0.489581	35.4894	1.03417	0.568095	43.2832
14.762	0	-0	3.41568	1.15423	107.884	1.93555	1.69097	-0.157716	0.735242	0.0688164	12.6555	0.929507	0.0598272	16.4931	0.699382	0.476047	35.4435	1.05155	0.549539	43.2918
14.764	0	-0	3.39372	1.18015	107.74	1.943	1.67647	-0.189314	0.7075	0.0441455	12.7267	0.943008	0.038049	16.5122	0.67292	0.507578	35.3668	1.07029	0.59038	43.1344
14.766	0	-0	3.37456	1.20696	107.6	1.94917	1.66172	-0.20348	0.692432	0.0368272	12.8019	0.94705	0.0315731	16.5256	0.658562	0.525735	35.2976	1.07652	0.612827	42.9744
14.768	0	-0	3.50018	1.20696	107.393	1.96255	1.66388	-0.185531	0.737422	0.0538958	12.6925	0.966044	0.0466288	16.4565	0.701436	0.512187	35.256	1.09528	0.594251	42.9877
14.77	0	-0	3.49318	1.23318	107.253	1.96969	1.64878	-0.21466	0.715265	0.031683	12.7589	0.981598	0.027008	16.4653	0.68031	0.541916	35.1906	1.11601	0.632573	42.8383
14.772	0	-0	3.48885	1.26024	107.117	1.9758	1.63425	-0.227194	0.705167	0.0259828	12.8268	0.988151	0.0219455	16.4684	0.670705	0.558918	35.1325	1.12482	0.653392	42.689
14.774	0	-0	3.48707	1.28815	106.983	1.98189	1.61923	-0.240136	0.692535	0.0162832	12.6791	0.997922	0.0131057	16.6723	0.658799	0.579689	34.8536	1.13781	0.679068	42.7782
14.776	0	-0	3.61252	1.28972	106.785	1.99482	1.62166	-0.223254	0.736698	0.0326172	12.5765	1.01755	0.0275241	16.6024	0.700878	0.567439	34.8175	1.1574	0.662141	42.7885
14.778	0	-0	3.60776	1.32015	106.66	2.00116	1.60401	-0.252435	0.714972	0.0113728	12.6556	1.0337	0.00870799	16.6088	0.680215	0.598384	34.7627	1.17887	0.701687	42.6327
14.78	0	-0	3.74411	1.32015	106.46	2.01624	1.60153	-0.249964	0.752225	0.0132995	12.5614	1.06407	0.0105221	16.5483	0.715792	0.596831	34.721	1.21202	0.6995	42.6291
14.782	0	-0	3.74365	1.35153	106.339	2.02008	1.59153	-0.247985	0.752895	0.0227412	12.6194	1.06329	0.0186783	16.5326	0.716404	0.603848	34.6836	1.21106	0.706263	42.503
14.784	0	-0	3.74569	1.38385	106.22	2.02623	1.57314	-0.275286	0.734182	0.00378114	12.6989	1.07995	0.00185733	16.5349	0.69864	0.633866	34.6359	1.23292	0.744349	42.3503
14.786	0	-0	3.75745	1.41527	106.1	2.03185	1.55758	-0.285831	0.729523	0.00103926	12.768	1.08914	-0.000647727	16.5257	0.694282	0.650567	34.5975	1.24451	0.764307	42.2089
14.788	0	-0	3.89355	1.41703	105.909	2.04486	1.56095	-0.269525	0.77613	0.0169016	12.661	1.11153	0.0133575	16.4502	0.738685	0.638769	34.5699	1.26721	0.748002	42.2284
14.79	0	-0	3.90249	1.45097	105.798	2.05047	1.5416	-0.2965	0.759427	-0.00131768	12.7433	1.12959	-0.00283394	16.4461	0.722867	0.668966	34.5321	1.29061	0.786152	42.0769
14.792	0	-0	3.91409	1.48571	105.69	2.05504	1.52501	-0.306831	0.754841	-0.00297807	12.8241	1.13861	-0.00441192	16.4329	0.718612	0.686365	34.5045	1.30203	0.806732	41.9289
14.794	0	-0	4.06248	1.48571	105.499	2.06864	1.52959	-0.290265	0.804894	0.0127099	12.705	1.16367	0.00944861	16.3519	0.766289	0.673886	34.4806	1.32762	0.789663	41.9619
14.796	0	-0	4.07841	1.52127	105.396	2.07395	1.50942	-0.316106	0.790771	-0.00397959	12.7883	1.18269	-0.00542003	16.3431	0.752964	0.703644	34.4509	1.35198	0.827026	41.8133
14.798	0	-0	4.10397	1.55574	105.29	2.07882	1.49368	-0.324412	0.787888	-0.00904225	12.6113	1.19725	-0.00971747	16.5805	0.749683	0.723317	34.1501	1.36915	0.851181	41.9481
14.8	0	-0	4.25734	1.55574	105.103	2.09252	1.4985	-0.308974	0.838381	0.00539973	12.4909	1.22419	0.00303702	16.4978	0.797793	0.711836	34.1296	1.39698	0.835466	41.9848
14.802	0	-0	4.2801	1.59294	105.006	2.09765	1.47757	-0.333932	0.826608	-0.0100464	12.5749	1.24431	-0.0107433	16.4847	0.786715	0.741369	34.1073	1.42247	0.872363	41.8391
14.804	0	-0	4.43674	1.59294	104.822	2.11134	1.48279	-0.317809	0.878447	0.0050845	12.4532	1.2716	0.00262233	16.4001	0.836105	0.729336	34.0896	1.45059	0.8559	41.8788
14.806	0	-0	4.46366	1.63098	104.729	2.11642	1.46148	-0.34235	0.868042	-0.00972483	12.5371	1.29244	-0.0106111	16.3851	0.82635	0.758765	34.0711	1.47683	0.892555	41.7354
14.808	0	-0	4.49308	1.66986	104.638	2.12063	1.44415	-0.351114	0.869123	-0.0088169	12.6175	1.30469	-0.00997378	16.36	0.827563	0.776075	34.0631	1.49171	0.912573	41.5978
14.81	0	-0	4.65453	1.66986	104.458	2.13436	1.44977	-0.335252	0.922087	0.00609816	12.4939	1.33322	0.00320772	16.2733	0.878017	0.764206	34.0492	1.52121	0.896346	41.6418
14.812	0	-0	4.68803	1.70937	104.372	2.13904	1.42773	-0.358845	0.914056	-0.00735667	12.5796	1.35499	-0.00886144	16.2532	0.870567	0.793269	34.039	1.54841	0.932323	41.5005
14.814	0	-0	4.72402	1.7495	104.289	2.14262	1.41037	-0.366065	0.917947	-0.0045368	12.6618	1.36782	-0.00656106	16.2207	0.87449	0.809658	34.0419	1.56376	0.950937	41.3649
14.816	0	-0	4.89017	1.7495	104.114	2.15644	1.41616	-0.351271	0.971456	0.00937509	12.5367	1.39803	0.00574079	16.1323	0.925456	0.798581	34.0315	1.59523	0.935801	41.4131
14.818	0	-0	4.9235	1.79243	104.04	2.16015	1.39212	-0.374924	0.96334	-0.00317684	12.6352	1.41973	-0.00557723	16.11	0.917969	0.828538	34.0309	1.62246	0.97265	41.2642
14.82	0	-0	5.09271	1.79243	103.867	2.17393	1.39867	-0.358858	1.01857	0.0120118	12.5085	1.44988	0.00785749	16.0192	0.970548	0.816431	34.0239	1.65371	0.956134	41.3158
14.822	0	-0	5.13677	1.83391	103.793	2.17809	1.37549	-0.380817	1.01446	0.000778368	12.5962	1.47306	-0.00230191	15.9921	0.96689	0.844674	34.0263	1.68236	0.99076	41.1788
14.824	0	-0	5.18327	1.87607	103.722	2.18142	1.35742	-0.387747	1.01762	-0.00224979	12.4389	1.49268	-0.00445537	16.2437	0.968681	0.865845	33.7288	1.7043	1.01693	41.3109
14.826	0	-0	5.35699	1.87607	103.554	2.19528	1.3641	-0.372742	1.07269	0.0107193	12.2767	1.52522	0.00721062	16.194	1.02089	0.855336	33.6804	1.73819	1.0028	41.4028
14.828	0	-0	5.41392	1.91666	103.482	2.19985	1.34146	-0.392778	1.07327	0.00108466	12.3541	1.55031	-0.00151715	16.1607	1.02167	0.881879	33.6884	1.76868	1.03521	41.2785
14.83	0	-0	5.46662	1.96022	103.417	2.20307	1.32271	-0.4	1.08154	0.00485368	12.4374	1.56694	0.00156559	16.1186	1.02982	0.899139	33.7094	1.78833	1.05466	41.152
14.832	0	-0	5.64472	1.96022	103.254	2.21697	1.32977	-0.385165	1.13818	0.0187231	12.3085	1.5999	0.0138222	16.025	1.08376	0.888095	33.7091	1.82288	1.03958	41.2111
14.834	0	-0	5.82425	1.96022	103.092	2.23162	1.33071	-0.38467	1.18531	0.0184861	12.1857	1.64153	0.013612	15.9423	1.12865	0.888293	33.6998	1.86875	1.03983	41.2638
14.836	0	-0	5.75323	2.0517	103.143	2.2235	1.27856	-0.42685	1.13683	0.00080475	12.5022	1.64958	-0.00257788	15.9568	1.08311	0.944977	33.7468	1.88371	1.10849	40.9368
14.838	0	-0	5.81401	2.09714	103.089	2.22514	1.26626	-0.417385	1.15879	0.0216214	12.5822	1.65828	0.0155374	15.8938	1.10433	0.949551	33.7926	1.8926	1.11043	40.8204
14.84	0	-0	5.99775	2.09714	102.932	2.2391	1.27391	-0.402893	1.21677	0.0352522	12.4513	1.6927	0.0275971	15.7976	1.15953	0.938681	33.7975	1.92875	1.09561	40.8852
14.842	0	-0	6.06849	2.14076	102.877	2.24268	1.2494	-0.421272	1.2222	0.0282883	12.5347	1.71982	0.0211393	15.7547	1.16505	0.964582	33.8238	1.96141	1.12675	40.7638
14.844	0	-0	6.13511	2.18745	102.831	2.24484	1.22964	-0.427207	1.23513	0.0344054	12.6238	1.73874	0.0262241	15.7009	1.17773	0.981484	33.8651	1.98351	1.14533	40.641
14.846	0	-0	6.21022	2.23233	102.782	2.24743	1.21211	-0.430247	1.25231	0.0429117	12.701	1.75793	0.0334286	15.6417	1.19445	0.995643	33.9089	2.00553	1.16035	40.5301
14.848	0	-0	6.39315	2.23484	102.637	2.2609	1.21781	-0.41857	1.30394	0.0460386	12.3398	1.79953	0.0375218	15.8605	1.24138	0.992918	33.5857	2.0483	1.15836	40.8507
14.85	0	-0	6.44081	2.2932	102.621	2.26092	1.18498	-0.440745	1.30064	0.0393389	12.4845	1.82346	0.0311939	15.8241	1.2387	1.02548	33.631	2.078	1.19719	40.6815
14.852	0	-0	6.6326	2.2932	102.474	2.27481	1.19498	-0.42339	1.36266	0.0557273	12.3498	1.85809	0.045681	15.7222	1.29779	1.01244	33.6456	2.11406	1.17936	40.7561
14.854	0	-0	6.70864	2.34227	102.44	2.27731	1.16717	-0.442115	1.36926	0.0499693	12.4492	1.88658	0.0402338	15.6766	1.30451	1.03994	33.6859	2.14829	1.21213	40.6279
14.856	0	-0	6.78068	2.39479	102.414	2.27834	1.14518	-0.447664	1.3839	0.0581293	12.5534	1.90644	0.0470553	15.6182	1.31892	1.05797	33.7431	2.17143	1.23163	40.4996
14.858	0	-0	6.97629	2.39479	102.272	2.29237	1.15438	-0.432486	1.44549	0.0724555	12.4188	1.94317	0.0597325	15.5168	1.37758	1.04655	33.7596	2.21004	1.21604	40.5767
14.86	0	-0	7.0577	2.44529	102.245	2.29441	1.12574	-0.450832	1.45384	0.067609	12.5216	1.97257	0.055049	15.4676	1.38602	1.07404	33.8072	2.24528	1.24859	40.4488
14.862	0	-0	7.1471	2.49366	102.215	2.29619	1.10652	-0.453921	1.47485	0.0772393	12.6051	1.99493	0.0631863	15.3999	1.40649	1.08898	33.8689	2.27083	1.26426	40.3415
14.864	0	-0	7.23843	2.54259	102.188	2.29793	1.0861	-0.458235	1.49563	0.0860086	12.6951	2.01832	0.0705314	15.3311	1.42678	1.10489	33.9338	2.29769	1.28116	40.2284
14.866	0	-0	7.43295	2.54532	102.059	2.31128	1.09437	-0.444283	1.55613	0.0998637	12.5669	2.05551	0.0828053	15.2308	1.48438	1.09509	33.9561	2.33692	1.26757	40.3054
14.868	0	-0	7.52741	2.59489	102.037	2.31347	1.06627	-0.461061	1.56911	0.0965236	12.6617	2.08687	0.0794193	15.1751	1.49728	1.12098	34.0109	2.37416	1.29797	40.1889
14.87	0	-0	7.62376	2.64508	102.017	2.31492	1.04606	-0.464498	1.59182	0.106502	12.7485	2.1109	0.0878276	15.1039	1.51941	1.13652	34.0811	2.40162	1.31424	40.0834
14.872	0	-0	7.82776	2.64508	101.887	2.32911	1.05514	-0.450975	1.64878	0.107387	12.3313	2.15853	0.0907709	15.3608	1.57049	1.13367	33.7233	2.44996	1.31325	40.4714
14.874	0	-0	7.92709	2.69594	101.871	2.3311	1.02633	-0.467537	1.66317	0.104582	12.428	2.19091	0.0878802	15.3032	1.58474	1.15971	33.7835	2.48827	1.34377	40.3567
14.876	0	-0	8.02239	2.75038	101.865	2.33164	1.00404	-0.471692	1.68508	0.115013	12.5288	2.21508	0.0966506	15.2316	1.60619	1.17688	33.862	2.51604	1.36184	40.2428
14.878	0	-0	8.22975	2.75038	101.741	2.34584	1.01389	-0.457409	1.74918	0.128517	12.3922	2.255	0.108599	15.1275	1.66729	1.16611	33.8891	2.55827	1.34715	40.3318
14.88	0	-0	8.32794	2.80555	101.739	2.34682	0.982678	-0.474698	1.76286	0.126353	12.5041	2.28739	0.10621	15.0692	1.68094	1.19369	33.9581	2.59675	1.3793	40.2074
14.882	0	-0	8.42772	2.86126	101.74	2.34682	0.960583	-0.477736	1.78686	0.13844	12.6076	2.3118	0.116422	14.9923	1.70442	1.21014	34.0454	2.62465	1.39625	40.0945
14.884	0	-0	8.6383	2.86126	101.621	2.36106	0.97068	-0.463523	1.85182	0.151975	12.4704	2.35246	0.128416	14.8872	1.76636	1.19934	34.076	2.66766	1.38153	40.1872
14.886	0	-0	8.74071	2.91754	101.626	2.36149	0.938963	-0.4804	1.86701	0.150763	12.586	2.38542	0.126834	14.8249	1.78153	1.2267	34.1527	2.70675	1.41324	40.0628
14.888	0	-0	8.85039	2.97142	101.628	2.36195	0.918288	-0.482303	1.89449	0.163647	12.6791	2.41137	0.13776	14.7436	1.80835	1.24167	34.2434	2.73617	1.42834	39.9622
14.89	0	-0	9.06403	2.97142	101.515	2.37625	0.928108	-0.4689	1.95979	0.176487	12.5419	2.45315	0.149155	14.6384	1.8706	1.23141	34.2767	2.78049	1.41437	40.0577
14.892	0	-0	9.17048	3.02893	101.528	2.37645	0.895792	-0.485504	1.97633	0.176074	12.6599	2.48675	0.148243	14.5743	1.88713	1.25874	34.3588	2.82027	1.44587	39.9346
14.894	0	-0	9.2784	3.0871	101.543	2.37596	0.873036	-0.488094	2.003	0.189661	12.7679	2.51253	0.159743	14.4923	1.91324	1.27516	34.4583	2.84963	1.46253	39.8248
14.896	0	-0	9.49496	3.0871	101.436	2.39028	0.88362	-0.473974	2.06158	0.187345	12.3136	2.56538	0.160139	14.7898	1.96497	1.27439	34.0629	2.90303	1.46522	40.2692
14.898	0	-0	9.60525	3.14596	101.456	2.39028	0.850626	-0.490388	2.07927	0.187465	12.4337	2.59978	0.159715	14.7245	1.98256	1.3019	34.1498	2.94363	1.49687	40.1477
14.9	0	-0	9.72249	3.20236	101.472	2.3904	0.829258	-0.491915	2.10909	0.201582	12.5304	2.62712	0.171693	14.6399	2.01169	1.31709	34.2508	2.97459	1.512	40.0509
14.902	0	-0	9.94182	3.20236	101.37	2.40478	0.839559	-0.478505	2.1758	0.214349	12.393	2.67023	0.183007	14.5342	2.07535	1.3069	34.2898	3.02043	1.4981	40.153
14.904	0	-0	10.0552	3.26237	101.398	2.4044	0.806002	-0.494605	2.19467	0.215335	12.5165	2.705	0.183311	14.4666	2.09413	1.33428	34.3828	3.06143	1.52943	40.0317
14.906	0	-0	10.1694	3.32274	101.428	2.40328	0.782685	-0.496548	2.22359	0.230434	12.6295	2.73165	0.196113	14.38	2.12245	1.35056	34.4942	3.0917	1.54563	39.9243
14.908	0	-0	10.2843	3.38351	101.461	2.40204	0.759228	-0.498378	2.25284	0.245838	12.7436	2.75836	0.209175	14.2927	2.15111	1.36678	34.6077	3.12202	1.56172	39.8169
14.91	0	-0	10.5071	3.38351	101.367	2.41645	0.770406	-0.484453	2.32096	0.259284	12.6053	2.80188	0.221118	14.185	2.21611	1.35603	34.652	3.16817	1.54709	39.9243
14.912	0	-0	10.618	3.44794	101.411	2.41484	0.734219	-0.500781	2.33924	0.261659	12.7464	2.8359	0.222566	14.1166	2.23442	1.38442	34.7557	3.20846	1.57929	39.7923
14.914	0	-0	10.7409	3.50635	101.444	2.41427	0.712809	-0.500879	2.36402	0.26228	12.5683	2.87404	0.225324	14.3923	2.25475	1.40864	34.4842	3.24813	1.6101	39.9993
14.916	0	-0	10.9661	3.50635	101.356	2.42874	0.72367	-0.487693	2.43142	0.273605	12.408	2.91955	0.235317	14.3173	2.31866	1.39943	34.4929	3.2965	1.59799	40.1376
14.918	0	-0	11.0849	3.56845	101.4	2.4278	0.688626	-0.50303	2.45193	0.275258	12.5205	2.95559	0.236357	14.2699	2.33887	1.4271	34.5733	3.33855	1.62973	40.0367
14.92	0	-0	11.2101	3.62773	101.441	2.42713	0.666258	-0.503701	2.4847	0.291606	12.6254	2.98388	0.250261	14.1808	2.371	1.44188	34.6907	3.37048	1.64398	39.9437
14.922	0	-0	11.3301	3.69076	101.49	2.42552	0.641225	-0.505793	2.51524	0.307736	12.7459	3.0117	0.26393	14.0933	2.40108	1.45859	34.8129	3.4021	1.6605	39.8382
14.924	0	-0	11.5583	3.69076	101.41	2.44003	0.653063	-0.491816	2.58471	0.321241	12.6076	3.05643	0.275931	13.9855	2.4675	1.44778	34.8638	3.44963	1.6458	39.953
14.926	0	-0	11.6792	3.75409	101.464	2.43867	0.617089	-0.506825	2.60667	0.324957	12.7428	3.09184	0.278578	13.9153	2.48945	1.47459	34.973	3.49126	1.67596	39.8331
14.928	0	-0	11.7775	3.83119	101.549	2.43327	0.584673	-0.51101	2.63037	0.343452	12.9209	3.11535	0.294188	13.8292	2.51319	1.49604	35.1166	3.51855	1.69751	39.6818
14.93	0	-0	12.0077	3.83119	101.474	2.44772	0.599206	-0.494219	2.70243	0.359856	12.7798	3.15886	0.308794	13.7168	2.58207	1.48288	35.1745	3.5643	1.67966	39.8031
14.932	0	-0	12.1295	3.89527	101.535	2.44613	0.562578	-0.508982	2.72496	0.364299	12.9184	3.19414	0.312049	13.6466	2.60462	1.50949	35.2872	3.60579	1.70943	39.6829
14.934	0	-0	12.2573	3.95632	101.591	2.44493	0.539443	-0.509102	2.75921	0.382287	13.0305	3.22234	0.327386	13.5557	2.63824	1.52379	35.4146	3.63751	1.72285	39.5903
14.936	0	-0	12.3795	4.02114	101.657	2.4428	0.513498	-0.510665	2.79108	0.400061	13.1587	3.24993	0.342487	13.467	2.66965	1.54005	35.5461	3.66879	1.73854	39.4848
14.938	0	-0	12.6121	4.02114	101.59	2.4574	0.525961	-0.4967	2.85102	0.392164	12.6908	3.3101	0.338903	13.8166	2.72154	1.54283	35.1189	3.72947	1.74724	39.9641
14.94	0	-0	12.735	4.08637	101.66	2.45556	0.488251	-0.511377	2.87395	0.397124	12.8337	3.34549	0.342621	13.7478	2.74448	1.56955	35.2349	3.77105	1.77707	39.8438
14.942	0	-0	12.8578	4.15205	101.732	2.45324	0.462457	-0.512088	2.90659	0.416019	12.9637	3.3727	0.35869	13.659	2.77669	1.58534	35.3699	3.80186	1.792	39.7398
14.944	0	-0	13.0922	4.15205	101.672	2.46871	0.457755	-0.511704	2.96833	0.416321	12.8467	3.42667	0.358978	13.5809	2.83588	1.5851	35.4039	3.8613	1.79165	39.8409
14.946	0	-0	13.192	4.2322	101.777	2.46182	0.443103	-0.499469	3.0042	0.452425	13.0126	3.44057	0.39019	13.463	2.87131	1.59389	35.5865	3.8759	1.79569	39.7154
14.948	0	-0	13.3208	4.29523	101.849	2.46046	0.406982	-0.512498	3.02998	0.458716	13.1469	3.47628	0.395091	13.3928	2.89702	1.61855	35.7038	3.91749	1.82287	39.6059
14.95	0	-0	13.4489	4.35823	101.924	2.45866	0.381347	-0.513279	3.06433	0.477419	13.2748	3.50449	0.411003	13.3024	2.93089	1.63326	35.841	3.94923	1.83656	39.5054
14.952	0	-0	13.6792	4.36174	101.879	2.47241	0.393207	-0.499396	3.13442	0.491954	13.1463	3.54973	0.423979	13.1963	2.99794	1.62319	35.908	3.99713	1.82262	39.6283
14.954	0	-0	13.8011	4.42825	101.964	2.46987	0.353999	-0.513482	3.15792	0.498586	13.2992	3.58415	0.429111	13.1284	3.02152	1.64924	36.0314	4.03747	1.85131	39.5053
14.956	0	-0	13.9282	4.49131	102.045	2.46787	0.329632	-0.512758	3.19311	0.518775	13.4233	3.61126	0.446375	13.0385	3.05612	1.66275	36.1705	4.06775	1.86341	39.4123
14.958	0	-0	14.0485	4.55795	102.134	2.46488	0.302344	-0.513432	3.22564	0.538788	13.5643	3.63742	0.463438	12.9513	3.08824	1.6781	36.3133	4.09719	1.87763	39.3054
14.96	0	-0	14.2865	4.55795	102.091	2.47965	0.315766	-0.499497	3.29807	0.552798	13.428	3.68423	0.476001	12.843	3.15749	1.66679	36.382	4.14669	1.86237	39.4378
14.962	0	-0	14.4062	4.62472	102.185	2.47682	0.275765	-0.513312	3.3084	0.534582	13.2457	3.73479	0.462942	13.29	3.1625	1.70881	35.968	4.20053	1.91839	39.681
14.964	0	-0	14.5313	4.68813	102.274	2.4746	0.25094	-0.512427	3.34321	0.55519	13.3738	3.76121	0.480546	13.2025	3.19682	1.72219	36.1092	4.23008	1.93021	39.5882
14.966	0	-0	14.7704	4.68813	102.237	2.48941	0.263875	-0.499176	3.4152	0.568323	13.2391	3.80876	0.492274	13.0973	3.26578	1.71164	36.178	4.28062	1.91589	39.7221
14.968	0	-0	14.8885	4.75526	102.337	2.48638	0.223246	-0.512972	3.43821	0.575861	13.4005	3.84188	0.498199	13.0338	3.28894	1.73727	36.3053	4.31946	1.94393	39.5974
14.97	0	-0	15.0117	4.81883	102.432	2.48391	0.198193	-0.511882	3.47288	0.597016	13.5326	3.86757	0.516298	12.947	3.32313	1.75027	36.4492	4.34813	1.95524	39.5036
14.972	0	-0	15.1333	4.88214	102.529	2.48129	0.172449	-0.511342	3.50684	0.617695	13.6671	3.89314	0.533977	12.8615	3.35665	1.76354	36.593	4.37671	1.96693	39.4079
14.974	0	-0	15.3735	4.88214	102.501	2.49616	0.185616	-0.498172	3.57925	0.630948	13.5335	3.94089	0.545853	12.7565	3.42599	1.75286	36.6657	4.4274	1.95248	39.5451
14.976	0	-0	15.4871	4.94871	102.609	2.49265	0.144607	-0.511463	3.6017	0.639311	13.7007	3.97237	0.552492	12.6943	3.44867	1.77759	36.7958	4.46434	1.97931	39.418
14.978	0	-0	15.6056	5.01157	102.712	2.48989	0.118571	-0.510695	3.63523	0.660365	13.8386	3.99691	0.570511	12.6109	3.48177	1.79036	36.9406	4.49169	1.99033	39.3216
14.98	0	-0	15.8396	5.01506	102.696	2.5038	0.131287	-0.496963	3.70655	0.675399	13.7191	4.04272	0.583976	12.5048	3.55022	1.77988	37.0222	4.54013	1.9758	39.4503
14.982	0	-0	15.9496	5.08122	102.81	2.50012	0.0898866	-0.510113	3.72829	0.684081	13.8901	4.07311	0.590898	12.4453	3.57237	1.8042	37.1528	4.57582	2.00205	39.3219
14.984	0	-0	16.0647	5.14378	102.919	2.49724	0.0635912	-0.509309	3.74666	0.677607	13.7009	4.11522	0.588526	12.9284	3.58459	1.83468	36.7105	4.61818	2.04297	39.5788
