t_real	tv	d_tv	W_0x	W_0y	W_0z	W_1x	W_1y	W_1z	W_2x	W_2y	W_2z	W_3x	W_3y	W_3z
0.722	0.662903	0.751668	46.5631	46.5631	35	48.188	48.188	35	49.4193	49.4193	35	48.8879	48.8879	35
0.724	0.664405	0.75113	46.5965	46.5965	35	48.2474	48.2474	35	49.4713	49.4713	35	48.9333	48.9333	35
0.726	0.665906	0.750593	46.6298	46.6298	35	48.3068	48.3068	35	49.5233	49.5233	35	48.9788	48.9788	35
0.728	0.667407	0.750057	46.6631	46.6631	35	48.3662	48.3662	35	49.5752	49.5752	35	49.0242	49.0242	35
0.73	0.668906	0.749522	46.6965	46.6965	35	48.4315	48.4315	35	49.6272	49.6272	35	49.0697	49.0697	35
0.732	0.670403	0.74889	46.7358	46.7358	35	48.4967	48.4967	35	49.6852	49.6852	35	49.1152	49.1152	35
0.734	0.6719	0.748259	46.7752	46.7752	35	48.562	48.562	35	49.7433	49.7433	35	49.1606	49.1606	35
0.736	0.673395	0.747629	46.8146	46.8146	35	48.6273	48.6273	35	49.8013	49.8013	35	49.2061	49.2061	35
0.738	0.674889	0.747001	46.854	46.854	35	48.6925	48.6925	35	49.8593	49.8593	35	49.2515	49.2515	35
0.74	0.676382	0.746373	46.8934	46.8934	35	48.7578	48.7578	35	49.9174	49.9174	35	49.297	49.297	35
0.742	0.677873	0.745747	46.9328	46.9328	35	48.8231	48.8231	35	49.9754	49.9754	35	49.3424	49.3424	35
0.744	0.679364	0.745121	46.9722	46.9722	35	48.8884	48.8884	35	50.0334	50.0334	35	49.3879	49.3879	35
0.746	0.680853	0.744497	47.0116	47.0116	35	48.9536	48.9536	35	50.0915	50.0915	35	49.4333	49.4333	35
0.748	0.68234	0.743874	47.051	47.051	35	49.0189	49.0189	35	50.1495	50.1495	35	49.4788	49.4788	35
0.75	0.683827	0.743251	47.0904	47.0904	35	49.0842	49.0842	35	50.2075	50.2075	35	49.5242	49.5242	35
0.752	0.685312	0.74263	47.1298	47.1298	35	49.1495	49.1495	35	50.2655	50.2655	35	49.5697	49.5697	35
0.754	0.686796	0.74201	47.1692	47.1692	35	49.2147	49.2147	35	50.3236	50.3236	35	49.6152	49.6152	35
0.756	0.688279	0.741391	47.2086	47.2086	35	49.28	49.28	35	50.3816	50.3816	35	49.6606	49.6606	35
0.758	0.68976	0.740773	47.248	47.248	35	49.3453	49.3453	35	50.4396	50.4396	35	49.7061	49.7061	35
0.76	0.691241	0.740155	47.2874	47.2874	35	49.4105	49.4105	35	50.4977	50.4977	35	49.7515	49.7515	35
0.762	0.69272	0.739539	47.3268	47.3268	35	49.4758	49.4758	35	50.5557	50.5557	35	49.797	49.797	35
0.764	0.694198	0.738924	47.3662	47.3662	35	49.5411	49.5411	35	50.6077	50.6077	35	49.8424	49.8424	35
0.766	0.695674	0.73831	47.4055	47.4055	35	49.6064	49.6064	35	50.6596	50.6596	35	49.8818	49.8818	35
0.768	0.69715	0.737697	47.4449	47.4449	35	49.6775	49.6775	35	50.7116	50.7116	35	49.9212	49.9212	35
0.77	0.698624	0.736991	47.4904	47.4904	35	49.7486	49.7486	35	50.7636	50.7636	35	49.9606	49.9606	35
0.772	0.700096	0.736286	47.5358	47.5358	35	49.8197	49.8197	35	50.8155	50.8155	35	50	50	35
0.774	0.701567	0.735583	47.5813	47.5813	35	49.8908	49.8908	35	50.8675	50.8675	35	50.0394	50.0394	35
0.776	0.703037	0.734881	47.6268	47.6268	35	49.962	49.962	35	50.9195	50.9195	35	50.0788	50.0788	35
0.778	0.704506	0.73418	47.6722	47.6722	35	50.0331	50.0331	35	50.9715	50.9715	35	50.1182	50.1182	35
0.78	0.705973	0.733481	47.7177	47.7177	35	50.1042	50.1042	35	51.0234	51.0234	35	50.1576	50.1576	35
0.782	0.707438	0.732783	47.7631	47.7631	35	50.1753	50.1753	35	51.0754	51.0754	35	50.197	50.197	35
0.784	0.708902	0.732086	47.8086	47.8086	35	50.2465	50.2465	35	51.1274	51.1274	35	50.2364	50.2364	35
0.786	0.710365	0.731391	47.854	47.854	35	50.3176	50.3176	35	51.1793	51.1793	35	50.2758	50.2758	35
0.788	0.711826	0.730697	47.8995	47.8995	35	50.3887	50.3887	35	51.2252	51.2252	35	50.3152	50.3152	35
0.79	0.713286	0.730004	47.9449	47.9449	35	50.4598	50.4598	35	51.2712	51.2712	35	50.3485	50.3485	35
0.792	0.714745	0.729313	47.9904	47.9904	35	50.5251	50.5251	35	51.3171	51.3171	35	50.3818	50.3818	35
0.794	0.716202	0.728714	48.0298	48.0298	35	50.5904	50.5904	35	51.363	51.363	35	50.4152	50.4152	35
0.796	0.717659	0.728117	48.0692	48.0692	35	50.6556	50.6556	35	51.4089	51.4089	35	50.4485	50.4485	35
0.798	0.719114	0.727521	48.1086	48.1086	35	50.7209	50.7209	35	51.4548	51.4548	35	50.4818	50.4818	35
0.8	0.720568	0.726926	48.148	48.148	35	50.792	50.792	35	51.5007	51.5007	35	50.5152	50.5152	35
0.802	0.72202	0.72624	48.1934	48.1934	35	50.8632	50.8632	35	51.5466	51.5466	35	50.5485	50.5485	35
0.804	0.723471	0.725556	48.2389	48.2389	35	50.9343	50.9343	35	51.5986	51.5986	35	50.5879	50.5879	35
0.806	0.724921	0.724873	48.2843	48.2843	35	51.0054	51.0054	35	51.6505	51.6505	35	50.6273	50.6273	35
0.808	0.726369	0.724191	48.3298	48.3298	35	51.0765	51.0765	35	51.7025	51.7025	35	50.6667	50.6667	35
0.81	0.727816	0.723511	48.3752	48.3752	35	51.1476	51.1476	35	51.7545	51.7545	35	50.7061	50.7061	35
0.812	0.729262	0.722831	48.4207	48.4207	35	51.2188	51.2188	35	51.8065	51.8065	35	50.7455	50.7455	35
0.814	0.730706	0.722153	48.4662	48.4662	35	51.2899	51.2899	35	51.8584	51.8584	35	50.7848	50.7848	35
0.816	0.732149	0.721477	48.5116	48.5116	35	51.361	51.361	35	51.9104	51.9104	35	50.8242	50.8242	35
0.818	0.733591	0.720801	48.5571	48.5571	35	51.4321	51.4321	35	51.9624	51.9624	35	50.8636	50.8636	35
0.82	0.735031	0.720127	48.6025	48.6025	35	51.5032	51.5032	35	52.0143	52.0143	35	50.903	50.903	35
0.822	0.73647	0.719454	48.648	48.648	35	51.5744	51.5744	35	52.0663	52.0663	35	50.9424	50.9424	35
0.824	0.737907	0.718693	48.6995	48.6995	35	51.6455	51.6455	35	52.1183	52.1183	35	50.9818	50.9818	35
0.826	0.739343	0.717934	48.751	48.751	35	51.7166	51.7166	35	52.1702	52.1702	35	51.0212	51.0212	35
0.828	0.740778	0.717176	48.8025	48.8025	35	51.7877	51.7877	35	52.2222	52.2222	35	51.0545	51.0545	35
0.83	0.74221	0.71642	48.854	48.854	35	51.853	51.853	35	52.2742	52.2742	35	51.0879	51.0879	35
0.832	0.743642	0.715665	48.9055	48.9055	35	51.9183	51.9183	35	52.3262	52.3262	35	51.1212	51.1212	35
0.834	0.745072	0.714912	48.9571	48.9571	35	51.9835	51.9835	35	52.3781	52.3781	35	51.1545	51.1545	35
0.836	0.7465	0.714161	49.0086	49.0086	35	52.0488	52.0488	35	52.4301	52.4301	35	51.1939	51.1939	35
0.838	0.747927	0.713411	49.0601	49.0601	35	52.1199	52.1199	35	52.4821	52.4821	35	51.2333	51.2333	35
0.84	0.749352	0.712575	49.1177	49.1177	35	52.1911	52.1911	35	52.534	52.534	35	51.2727	51.2727	35
0.842	0.750775	0.71174	49.1752	49.1752	35	52.2622	52.2622	35	52.586	52.586	35	51.3121	51.3121	35
0.844	0.752197	0.710908	49.2328	49.2328	35	52.3333	52.3333	35	52.644	52.644	35	51.3515	51.3515	35
0.846	0.753617	0.710078	49.2904	49.2904	35	52.4044	52.4044	35	52.7021	52.7021	35	51.3909	51.3909	35
0.848	0.755036	0.709249	49.348	49.348	35	52.4755	52.4755	35	52.7601	52.7601	35	51.4303	51.4303	35
0.85	0.756453	0.708423	49.4055	49.4055	35	52.5467	52.5467	35	52.8181	52.8181	35	51.4697	51.4697	35
0.852	0.757868	0.707598	49.4631	49.4631	35	52.6178	52.6178	35	52.8701	52.8701	35	51.5091	51.5091	35
0.854	0.759281	0.706775	49.5207	49.5207	35	52.6831	52.6831	35	52.9221	52.9221	35	51.5424	51.5424	35
0.856	0.760694	0.706041	49.5722	49.5722	35	52.7483	52.7483	35	52.974	52.974	35	51.5758	51.5758	35
0.858	0.762104	0.705308	49.6237	49.6237	35	52.8136	52.8136	35	53.026	53.026	35	51.6091	51.6091	35
0.86	0.763513	0.704576	49.6752	49.6752	35	52.8789	52.8789	35	53.078	53.078	35	51.6424	51.6424	35
0.862	0.764921	0.703846	49.7268	49.7268	35	52.9442	52.9442	35	53.1299	53.1299	35	51.6758	51.6758	35
0.864	0.766327	0.703032	49.7843	49.7843	35	53.0094	53.0094	35	53.1819	53.1819	35	51.7091	51.7091	35
0.866	0.767732	0.70222	49.8419	49.8419	35	53.0747	53.0747	35	53.2339	53.2339	35	51.7424	51.7424	35
0.868	0.769134	0.70141	49.8995	49.8995	35	53.14	53.14	35	53.2858	53.2858	35	51.7758	51.7758	35
0.87	0.770536	0.700602	49.9571	49.9571	35	53.2052	53.2052	35	53.3378	53.3378	35	51.8091	51.8091	35
0.872	0.771935	0.699795	50.0146	50.0146	35	53.2705	53.2705	35	53.3898	53.3898	35	51.8424	51.8424	35
0.874	0.773333	0.69899	50.0722	50.0722	35	53.3358	53.3358	35	53.4418	53.4418	35	51.8758	51.8758	35
0.876	0.774729	0.698188	50.1298	50.1298	35	53.4011	53.4011	35	53.4877	53.4877	35	51.9091	51.9091	35
0.878	0.776124	0.697387	50.1874	50.1874	35	53.4555	53.4555	35	53.5336	53.5336	35	51.9364	51.9364	35
0.88	0.777518	0.696672	50.2389	50.2389	35	53.51	53.51	35	53.5795	53.5795	35	51.9636	51.9636	35
0.882	0.77891	0.695958	50.2904	50.2904	35	53.5645	53.5645	35	53.6193	53.6193	35	51.9909	51.9909	35
0.884	0.7803	0.695246	50.3419	50.3419	35	53.619	53.619	35	53.6592	53.6592	35	52.0182	52.0182	35
0.886	0.781689	0.694535	50.3934	50.3934	35	53.6675	53.6675	35	53.699	53.699	35	52.0394	52.0394	35
0.888	0.783077	0.693826	50.4449	50.4449	35	53.716	53.716	35	53.7389	53.7389	35	52.0606	52.0606	35
0.89	0.784463	0.693118	50.4965	50.4965	35	53.7645	53.7645	35	53.7787	53.7787	35	52.0818	52.0818	35
0.892	0.785848	0.692412	50.548	50.548	35	53.8129	53.8129	35	53.8186	53.8186	35	52.103	52.103	35
0.894	0.787231	0.691624	50.6055	50.6055	35	53.8619	53.8619	35	53.8584	53.8584	35	52.1303	52.1303	35
0.896	0.788613	0.690838	50.6631	50.6631	35	53.9109	53.9109	35	53.8983	53.8983	35	52.1576	52.1576	35
0.898	0.789993	0.690054	50.7207	50.7207	35	53.9598	53.9598	35	53.9442	53.9442	35	52.1848	52.1848	35
0.9	0.791371	0.689271	50.7783	50.7783	35	54.0088	54.0088	35	53.9901	53.9901	35	52.2121	52.2121	35
0.902	0.792748	0.688491	50.8358	50.8358	35	54.0578	54.0578	35	54.036	54.036	35	52.2394	52.2394	35
0.904	0.794124	0.687712	50.8934	50.8934	35	54.1068	54.1068	35	54.0819	54.0819	35	52.2667	52.2667	35
0.906	0.795498	0.686935	50.951	50.951	35	54.1557	54.1557	35	54.1278	54.1278	35	52.2939	52.2939	35
0.908	0.79687	0.686159	51.0086	51.0086	35	54.1987	54.1987	35	54.1737	54.1737	35	52.3212	52.3212	35
0.91	0.798241	0.685467	51.0601	51.0601	35	54.2417	54.2417	35	54.2196	54.2196	35	52.3485	52.3485	35
0.912	0.79961	0.684776	51.1116	51.1116	35	54.2846	54.2846	35	54.2655	54.2655	35	52.3758	52.3758	35
0.914	0.800979	0.684086	51.1631	51.1631	35	54.3276	54.3276	35	54.3115	54.3115	35	52.403	52.403	35
0.916	0.802345	0.683398	51.2146	51.2146	35	54.3706	54.3706	35	54.3574	54.3574	35	52.4303	52.4303	35
0.918	0.803711	0.682712	51.2662	51.2662	35	54.4135	54.4135	35	54.4033	54.4033	35	52.4576	52.4576	35
0.92	0.805075	0.682026	51.3177	51.3177	35	54.4565	54.4565	35	54.4492	54.4492	35	52.4848	52.4848	35
0.922	0.806438	0.681342	51.3692	51.3692	35	54.4995	54.4995	35	54.4951	54.4951	35	52.5121	52.5121	35
0.924	0.807799	0.68066	51.4207	51.4207	35	54.5425	54.5425	35	54.541	54.541	35	52.5394	52.5394	35
0.926	0.809159	0.679979	51.4722	51.4722	35	54.5854	54.5854	35	54.5869	54.5869	35	52.5667	52.5667	35
0.928	0.810517	0.679299	51.5237	51.5237	35	54.6284	54.6284	35	54.6328	54.6328	35	52.5939	52.5939	35
0.93	0.811875	0.67862	51.5752	51.5752	35	54.6714	54.6714	35	54.6787	54.6787	35	52.6212	52.6212	35
0.932	0.813231	0.677943	51.6268	51.6268	35	54.7143	54.7143	35	54.7246	54.7246	35	52.6485	52.6485	35
0.934	0.814585	0.677188	51.6843	51.6843	35	54.7573	54.7573	35	54.7705	54.7705	35	52.6758	52.6758	35
0.936	0.815938	0.676434	51.7419	51.7419	35	54.8003	54.8003	35	54.8165	54.8165	35	52.703	52.703	35
0.938	0.817289	0.675682	51.7995	51.7995	35	54.8432	54.8432	35	54.8624	54.8624	35	52.7303	52.7303	35
0.94	0.818639	0.674932	51.8571	51.8571	35	54.8831	54.8831	35	54.9083	54.9083	35	52.7636	52.7636	35
0.942	0.819987	0.674184	51.9146	51.9146	35	54.923	54.923	35	54.9542	54.9542	35	52.797	52.797	35
0.944	0.821334	0.673437	51.9722	51.9722	35	54.9629	54.9629	35	55.0057	55.0057	35	52.8303	52.8303	35
0.946	0.82268	0.672692	52.0298	52.0298	35	55.0028	55.0028	35	55.0572	55.0572	35	52.8636	52.8636	35
0.948	0.824024	0.671948	52.0874	52.0874	35	55.0426	55.0426	35	55.1087	55.1087	35	52.897	52.897	35
0.95	0.825366	0.671206	52.1449	52.1449	35	55.0825	55.0825	35	55.1602	55.1602	35	52.9303	52.9303	35
0.952	0.826707	0.670466	52.2025	52.2025	35	55.1224	55.1224	35	55.2118	55.2118	35	52.9636	52.9636	35
0.954	0.828046	0.669727	52.2601	52.2601	35	55.1623	55.1623	35	55.2633	55.2633	35	52.997	52.997	35
0.956	0.829384	0.66899	52.3177	52.3177	35	55.2022	55.2022	35	55.3148	55.3148	35	53.0303	53.0303	35
0.958	0.830721	0.668255	52.3752	52.3752	35	55.242	55.242	35	55.3663	55.3663	35	53.0636	53.0636	35
0.96	0.832056	0.667521	52.4328	52.4328	35	55.2819	55.2819	35	55.4178	55.4178	35	53.097	53.097	35
0.962	0.833389	0.666789	52.4904	52.4904	35	55.3218	55.3218	35	55.4693	55.4693	35	53.1303	53.1303	35
0.964	0.834722	0.666058	52.548	52.548	35	55.3617	55.3617	35	55.5208	55.5208	35	53.1636	53.1636	35
0.966	0.836052	0.665329	52.6055	52.6055	35	55.4015	55.4015	35	55.5724	55.5724	35	53.197	53.197	35
0.968	0.837381	0.664602	52.6631	52.6631	35	55.4414	55.4414	35	55.6239	55.6239	35	53.2303	53.2303	35
0.97	0.838709	0.663876	52.7207	52.7207	35	55.4874	55.4874	35	55.6754	55.6754	35	53.2697	53.2697	35
0.972	0.840036	0.663152	52.7783	52.7783	35	55.5333	55.5333	35	55.7269	55.7269	35	53.3091	53.3091	35
0.974	0.84136	0.662429	52.8358	52.8358	35	55.5792	55.5792	35	55.7784	55.7784	35	53.3485	53.3485	35
0.976	0.842684	0.661708	52.8934	52.8934	35	55.6252	55.6252	35	55.8299	55.8299	35	53.3879	53.3879	35
0.978	0.844006	0.660988	52.951	52.951	35	55.6711	55.6711	35	55.8815	55.8815	35	53.4273	53.4273	35
0.98	0.845326	0.660271	53.0086	53.0086	35	55.7171	55.7171	35	55.933	55.933	35	53.4667	53.4667	35
0.982	0.846645	0.659554	53.0662	53.0662	35	55.763	55.763	35	55.9845	55.9845	35	53.5061	53.5061	35
0.984	0.847963	0.658839	53.1237	53.1237	35	55.8089	55.8089	35	56.036	56.036	35	53.5455	53.5455	35
