t_real	tv	d_tv	e_p_x	e_p_y	e_p_z	e_o_x	e_o_y	e_o_z	e_v_lin_x	e_v_lin_y	e_v_lin_z	e_v_ang_x	e_v_ang_y	e_v_ang_z
1.452	1.13163	0.577385	-0.0112029	-0.00743694	-0.019579	-0.106784	0.0572442	0.00912503	0.0187065	0.00579055	-0.0322596	0.0751649	-0.185583	0.0238949
1.454	1.13279	0.577356	-0.0111358	-0.00743694	-0.019824	-0.106866	0.0572444	0.0091274	0.0335393	0	-0.122457	-0.0287848	7.22814e-07	0.00165474
1.456	1.13394	0.577327	-0.0110944	-0.00742487	-0.0198768	-0.106638	0.0566837	0.00917335	0.0207065	0.00603632	-0.0263972	0.0814754	-0.19474	0.024193
1.458	1.1351	0.577298	-0.0110486	-0.00741295	-0.0199282	-0.106408	0.0561258	0.00921693	0.0229008	0.00596207	-0.0257322	0.0817695	-0.193773	0.0233007
1.46	1.13625	0.577269	-0.0109778	-0.00741295	-0.020172	-0.106488	0.056126	0.00921919	0.0353957	0	-0.121914	-0.0279405	-3.83285e-06	0.00157509
1.462	1.13741	0.57724	-0.0109264	-0.00740116	-0.0202218	-0.106257	0.0555705	0.00926047	0.0256944	0.00589123	-0.0248909	0.0823674	-0.192979	0.0224479
1.464	1.13856	0.577211	-0.0108655	-0.00739318	-0.0203318	-0.106124	0.0551921	0.00928818	0.0322798	0.00276638	-0.075503	0.0246564	-0.0911575	0.0111535
1.466	1.13971	0.577183	-0.0107962	-0.00738952	-0.0205129	-0.106106	0.0550185	0.00930178	0.0346305	0.00183023	-0.090537	0.00697884	-0.060363	0.0077791
1.468	1.14087	0.577154	-0.0107344	-0.0073786	-0.0205696	-0.105898	0.0545012	0.00933687	0.0309094	0.00545916	-0.0283618	0.0741137	-0.179772	0.0198114
1.47	1.14202	0.577125	-0.0106575	-0.0073786	-0.0208115	-0.105973	0.0545014	0.00933896	0.0384693	0	-0.120946	-0.0265326	-9.48978e-06	0.00145278
1.472	1.14318	0.577096	-0.0105911	-0.00736715	-0.020856	-0.105751	0.0539609	0.00937359	0.0331942	0.00572705	-0.0222257	0.0790427	-0.187886	0.0199539
1.474	1.14433	0.577067	-0.0105205	-0.00735574	-0.0208989	-0.10553	0.0534249	0.00940588	0.0352905	0.00570365	-0.0214615	0.0786792	-0.186372	0.0190635
1.476	1.14549	0.577038	-0.0104399	-0.00735574	-0.0211396	-0.105604	0.053425	0.00940786	0.0403005	0	-0.120328	-0.0256878	-1.26793e-05	0.00137897
1.478	1.14664	0.57701	-0.0103639	-0.00734437	-0.0211806	-0.105382	0.0528925	0.00943782	0.0379887	0.00568645	-0.0205105	0.0789096	-0.185179	0.0181858
1.48	1.14779	0.576981	-0.0102837	-0.00733362	-0.0212307	-0.105176	0.0523907	0.0094643	0.0401065	0.00537428	-0.0250673	0.0735353	-0.174539	0.0165474
1.482	1.14895	0.576952	-0.0101996	-0.0073223	-0.0212689	-0.104953	0.0518634	0.00949019	0.0420547	0.00566088	-0.0190966	0.0792185	-0.183431	0.0166568
1.484	1.1501	0.576923	-0.0101142	-0.0073223	-0.0215078	-0.105023	0.0518636	0.00949202	0.0427264	0	-0.119461	-0.0245614	-1.65898e-05	0.00128027
1.486	1.15125	0.576894	-0.0100247	-0.007311	-0.0215441	-0.104799	0.0513385	0.00951601	0.0447097	0.00564939	-0.0181616	0.0797709	-0.1827	0.0159472
1.488	1.15241	0.576865	-0.00993125	-0.00729972	-0.0215791	-0.104573	0.0508151	0.00953824	0.0467492	0.0056404	-0.0174575	0.0800186	-0.182129	0.0152953
1.49	1.15356	0.576837	-0.00984218	-0.00729972	-0.0218166	-0.104641	0.0508152	0.00953998	0.0445333	0	-0.118779	-0.0237163	-1.86946e-05	0.00121142
1.492	1.15472	0.576808	-0.00974315	-0.00728788	-0.0218388	-0.104405	0.0502691	0.00956151	0.0495165	0.00592066	-0.0110792	0.0838019	-0.190074	0.0153763
1.494	1.15587	0.576779	-0.00964093	-0.00727664	-0.0218701	-0.104191	0.0497573	0.00958034	0.051107	0.00562132	-0.0156591	0.0761345	-0.178168	0.0140013
1.496	1.15702	0.57675	-0.00954828	-0.00727664	-0.0221062	-0.104256	0.0497574	0.00958198	0.0463291	0	-0.11807	-0.0228711	-2.04763e-05	0.00114412
1.498	1.15818	0.576721	-0.0094413	-0.00726536	-0.0221356	-0.104044	0.049251	0.00959903	0.0534881	0.00563898	-0.0146695	0.0755257	-0.17633	0.0133029
1.5	1.15933	0.576693	-0.00933075	-0.00725403	-0.0221635	-0.103832	0.0487487	0.00961434	0.0552759	0.00566576	-0.0139456	0.07524	-0.174903	0.0126237
1.502	1.16048	0.576664	-0.00921762	-0.00724323	-0.0222009	-0.103635	0.0482759	0.00962733	0.0565638	0.00539636	-0.0187298	0.0701096	-0.164677	0.0114099
1.504	1.16164	0.576635	-0.00912021	-0.00724323	-0.0224351	-0.103697	0.048276	0.00962885	0.0487055	0	-0.117082	-0.0217442	-2.24628e-05	0.0010556
1.506	1.16279	0.576606	-0.00900145	-0.00723178	-0.0224597	-0.103484	0.0477794	0.00964083	0.0593808	0.00572916	-0.0123147	0.0756036	-0.172986	0.0113591
1.508	1.16394	0.576577	-0.00887912	-0.00722025	-0.022483	-0.10327	0.0472848	0.00965122	0.0611656	0.00576504	-0.0116252	0.0757486	-0.172328	0.0107619
1.51	1.1651	0.576549	-0.00877817	-0.00722025	-0.0227156	-0.10333	0.0472849	0.00965265	0.0504737	0	-0.11631	-0.0208988	-2.33441e-05	0.000993887
1.512	1.16625	0.57652	-0.0086511	-0.00720864	-0.0227369	-0.103115	0.0467917	0.00966148	0.0635342	0.00580233	-0.0106768	0.0761961	-0.171828	0.0101853
1.514	1.1674	0.576491	-0.00854781	-0.00720864	-0.0229685	-0.103173	0.0467918	0.00966285	0.0516456	0	-0.11578	-0.0203351	-2.35154e-05	0.000957065
1.516	1.16855	0.576462	-0.00841611	-0.00719697	-0.0229879	-0.102959	0.0463006	0.0096702	0.0658481	0.00583746	-0.00970801	0.0760233	-0.171189	0.0096426
1.518	1.16971	0.576434	-0.00828158	-0.00718522	-0.0230059	-0.102752	0.0458157	0.00967629	0.0672672	0.00587123	-0.00897558	0.0732709	-0.168992	0.00915307
1.52	1.17086	0.576405	-0.00817479	-0.00718522	-0.0232358	-0.102808	0.0458158	0.00967758	0.0533928	0	-0.114964	-0.0194896	-2.39711e-05	0.000898283
1.522	1.17201	0.576376	-0.00803635	-0.00717336	-0.0232518	-0.102605	0.0453366	0.00968232	0.069224	0.00592938	-0.00799223	0.0720806	-0.167066	0.00861157
1.524	1.17317	0.576347	-0.00789512	-0.00716136	-0.0232664	-0.102403	0.0448615	0.00968566	0.0706136	0.0060005	-0.00730857	0.0714897	-0.165653	0.00806408
1.526	1.17432	0.576319	-0.00778486	-0.00716136	-0.0234946	-0.102457	0.0448615	0.00968687	0.0551269	0	-0.114122	-0.0186442	-2.41679e-05	0.000841547
1.528	1.17547	0.57629	-0.00763969	-0.00714921	-0.0235074	-0.102255	0.0443895	0.00968878	0.0725884	0.00607718	-0.0063539	0.0715927	-0.164612	0.00751013
1.53	1.17662	0.576261	-0.0074917	-0.0071369	-0.0235187	-0.102053	0.0439196	0.00968931	0.0739945	0.00615647	-0.00569053	0.0715845	-0.163854	0.00698859
1.532	1.17778	0.576232	-0.007378	-0.0071369	-0.0237452	-0.102104	0.0439197	0.00969044	0.0568475	0	-0.113253	-0.0177988	-2.4134e-05	0.00078664
1.534	1.17893	0.576204	-0.00722605	-0.00712442	-0.0237547	-0.101901	0.0434515	0.0096896	0.075977	0.00623715	-0.00473422	0.0719452	-0.163316	0.0064793
1.536	1.18008	0.576175	-0.00707127	-0.00711178	-0.0237628	-0.101697	0.0429844	0.00968748	0.077392	0.00631872	-0.0040688	0.0720504	-0.162945	0.00600961
1.538	1.18123	0.576146	-0.00695416	-0.00711178	-0.0239876	-0.101746	0.0429845	0.00968854	0.0585541	0	-0.112359	-0.0169534	-2.38971e-05	0.000733434
1.54	1.18239	0.576117	-0.00679779	-0.00709968	-0.0240052	-0.101557	0.0425439	0.00968544	0.0781829	0.00604995	-0.00882417	0.0668188	-0.153704	0.00531385
1.542	1.18354	0.576089	-0.00663761	-0.00708681	-0.0240101	-0.101362	0.0420853	0.00968128	0.0800928	0.00643496	-0.00242049	0.0690414	-0.160057	0.0052145
1.544	1.18469	0.57606	-0.00647577	-0.00707381	-0.0240136	-0.101171	0.0416314	0.00967614	0.0809194	0.00650385	-0.00175648	0.0679428	-0.158386	0.00480868
1.546	1.18584	0.576031	-0.00635415	-0.00707381	-0.0242358	-0.101216	0.0416315	0.00967709	0.0608074	0	-0.111127	-0.0158264	-2.33936e-05	0.000663275
1.548	1.18699	0.576002	-0.0061895	-0.00706064	-0.0242374	-0.101024	0.0411808	0.00967084	0.0823273	0.0065818	-0.000796368	0.0678494	-0.157298	0.00437202
1.55	1.18815	0.575974	-0.00602537	-0.00704802	-0.0242494	-0.100845	0.0407558	0.00966395	0.0820647	0.00631097	-0.00597206	0.0634166	-0.148365	0.00378714
1.552	1.1893	0.575945	-0.00590041	-0.00704802	-0.0244697	-0.100888	0.0407559	0.00966483	0.06248	0	-0.110173	-0.0149811	-2.27259e-05	0.000614735
1.554	1.19045	0.575916	-0.00573119	-0.00703453	-0.0244681	-0.100696	0.0403085	0.00965641	0.0846083	0.00674317	0.000787051	0.068132	-0.156177	0.00355603
1.556	1.1916	0.575888	-0.0055602	-0.00702088	-0.0244653	-0.100503	0.0398619	0.00964694	0.0854985	0.00682803	0.00143067	0.0682405	-0.155949	0.00316908
1.558	1.19275	0.575859	-0.00543192	-0.00702088	-0.0246837	-0.100543	0.0398619	0.00964775	0.0641376	0	-0.109195	-0.0141359	-2.19384e-05	0.000567418
1.56	1.1939	0.57583	-0.00525802	-0.00700705	-0.0246788	-0.100349	0.0394155	0.00963721	0.0869491	0.00691339	0.00241188	0.0686677	-0.155891	0.0027911
1.562	1.19506	0.575801	-0.00507764	-0.00699158	-0.0246492	-0.100132	0.0389226	0.00962437	0.0901887	0.0077353	0.0148328	0.0768246	-0.172112	0.00263635
1.564	1.19621	0.575773	-0.00494609	-0.00699158	-0.0248656	-0.10017	0.0389227	0.00962512	0.0657795	0	-0.108191	-0.0132908	-2.10517e-05	0.000521014
1.566	1.19736	0.575744	-0.00476612	-0.0069767	-0.0248457	-0.0999709	0.0384582	0.00961218	0.0899835	0.00744179	0.0099312	0.0705168	-0.162251	0.0022362
1.568	1.19851	0.575715	-0.00459007	-0.00696315	-0.0248483	-0.0997977	0.0380431	0.00959995	0.0880225	0.00677354	-0.00129255	0.061301	-0.144983	0.00179776
1.57	1.19966	0.575687	-0.00445526	-0.00696315	-0.0250626	-0.0998333	0.0380432	0.00960064	0.0674055	0	-0.107164	-0.0124459	-2.0038e-05	0.000476941
1.572	1.20081	0.575658	-0.00427494	-0.00694868	-0.0250516	-0.0996485	0.0376068	0.00958691	0.0901611	0.00723582	0.00551007	0.0654101	-0.152444	0.00156903
1.574	1.20196	0.575629	-0.00409374	-0.00693402	-0.0250394	-0.0994637	0.0371714	0.00957238	0.0906009	0.0073275	0.00607808	0.0653834	-0.152141	0.00127296
1.576	1.20312	0.575601	-0.00395571	-0.00693402	-0.0252516	-0.0994969	0.0371714	0.009573	0.0690153	0	-0.106111	-0.011601	-1.89357e-05	0.000434448
1.578	1.20427	0.575572	-0.00377484	-0.00691997	-0.0252495	-0.0993225	0.0367591	0.00955851	0.0904326	0.00702767	0.00107137	0.061708	-0.144067	0.000954502
1.58	1.20542	0.575543	-0.00358378	-0.00690256	-0.0251986	-0.0991018	0.0362548	0.00953971	0.0955319	0.00870367	0.0254575	0.0780496	-0.176202	0.000747576
1.582	1.20657	0.575514	-0.00344256	-0.00690256	-0.0254087	-0.0991325	0.0362549	0.00954028	0.0706084	0	-0.105035	-0.0107563	-1.77677e-05	0.000392952
1.584	1.20772	0.575486	-0.00325873	-0.00688813	-0.0254034	-0.0989564	0.0358417	0.00952424	0.0919176	0.00721509	0.00263997	0.0622996	-0.144406	0.000421876
1.586	1.20887	0.575457	-0.00306724	-0.0068711	-0.025361	-0.0987484	0.0353597	0.00950473	0.095744	0.00851322	0.0211681	0.0735854	-0.168441	0.000194632
1.588	1.21002	0.575428	-0.00292287	-0.0068711	-0.0255689	-0.0987767	0.0353598	0.00950523	0.0721845	0	-0.103935	-0.00991179	-1.65286e-05	0.000353222
1.59	1.21117	0.5754	-0.00273524	-0.00685556	-0.0255487	-0.0985975	0.0349286	0.00948752	0.0938166	0.00777114	0.0101145	0.0633872	-0.150718	0.00013202
1.592	1.21232	0.575371	-0.00254791	-0.00683986	-0.0255275	-0.0984206	0.0344997	0.00946966	0.0936615	0.00785347	0.0105795	0.0626124	-0.149925	5.2733e-05
1.594	1.21347	0.575342	-0.00240043	-0.00683986	-0.0257332	-0.0984465	0.0344997	0.00947012	0.0737433	0	-0.102812	-0.00906742	-1.52399e-05	0.000315327
1.596	1.21462	0.575314	-0.00221234	-0.00682396	-0.0257103	-0.0982695	0.0340722	0.00945189	0.0940424	0.0079464	0.0114401	0.0626102	-0.149442	-9.42444e-05
1.598	1.21578	0.575285	-0.00202449	-0.00680787	-0.0256864	-0.0980929	0.0336454	0.00943323	0.0939239	0.00804388	0.0119465	0.0624971	-0.149196	-0.00025974
1.6	1.21693	0.575256	-0.00187393	-0.00680787	-0.0258897	-0.0981164	0.0336454	0.00943363	0.0752843	0	-0.101666	-0.00822323	-1.39134e-05	0.00027894
1.602	1.21808	0.575228	-0.00168525	-0.00679159	-0.025864	-0.0979387	0.0332186	0.00941447	0.094337	0.00814336	0.0128565	0.0628463	-0.149225	-0.000435071
1.604	1.21923	0.575199	-0.0014986	-0.00677597	-0.0258492	-0.0977711	0.0328136	0.0093959	0.093328	0.00780741	0.00738145	0.0592779	-0.141588	-0.000544395
1.606	1.22038	0.575199	-0.00134497	-0.00677597	-0.0260502	-0.0977922	0.0328136	0.00939625	0.0768112	0	-0.100501	-0.00737961	-1.25513e-05	0.000244181
1.608	1.22153	0.575199	-0.00115549	-0.00675929	-0.0260216	-0.0976128	0.0323851	0.00937616	0.0947399	0.00833941	0.0143412	0.0634594	-0.149836	-0.000741204
1.61	1.22268	0.575199	-0.000968104	-0.00674332	-0.0260038	-0.097445	0.0319791	0.00935678	0.093695	0.00798802	0.00887494	0.0593229	-0.141944	-0.000808869
1.612	1.22383	0.575199	-0.000811448	-0.00674332	-0.0262025	-0.0974637	0.0319792	0.00935708	0.0783278	0	-0.0993236	-0.00653667	-1.11634e-05	0.00021083
1.614	1.22498	0.575199	-0.000619509	-0.00672452	-0.0261468	-0.0972715	0.0315106	0.00933452	0.0959695	0.00939804	0.0278334	0.0680049	-0.163834	-0.000993191
1.616	1.22613	0.575199	-0.000460851	-0.00672452	-0.0263438	-0.0972885	0.0315107	0.0093348	0.0793289	0	-0.0985259	-0.00597461	-1.02236e-05	0.0001899
1.618	1.22728	0.575199	-0.000272754	-0.00670734	-0.0263107	-0.0971186	0.0310892	0.00931435	0.0940488	0.00859128	0.0165854	0.0601195	-0.147372	-0.000929543
1.62	1.22843	0.575199	-8.73486e-05	-0.00669089	-0.0262887	-0.0969591	0.0306906	0.00929481	0.0927025	0.00822458	0.010974	0.0564173	-0.139409	-0.00093793
1.622	1.22958	0.575199	7.42818e-05	-0.00669089	-0.0264833	-0.0969738	0.0306906	0.00929504	0.0808152	0	-0.0973104	-0.00513144	-8.80681e-06	0.000158889
1.624	1.23073	0.575199	0.00026078	-0.00667334	-0.0264476	-0.0968038	0.0302694	0.00927416	0.0932493	0.00877527	0.0178687	0.0601533	-0.14727	-0.00108521
1.626	1.23188	0.575199	0.000444914	-0.00665653	-0.026423	-0.0966429	0.0298695	0.00925414	0.0920668	0.0084037	0.0122982	0.0568838	-0.139851	-0.00109223
1.628	1.23303	0.575199	0.00060948	-0.00665653	-0.0266151	-0.0966552	0.0298696	0.00925433	0.0822829	0	-0.0960726	-0.00428815	-7.37649e-06	0.000129254
1.63	1.23418	0.575199	0.000795349	-0.00663766	-0.0265646	-0.0964752	0.0294242	0.00923189	0.0929347	0.00943584	0.0252785	0.0636808	-0.155745	-0.00127029
1.632	1.23533	0.575199	0.000977061	-0.00662054	-0.0265374	-0.0963194	0.0290263	0.00921197	0.0908557	0.00855948	0.0135781	0.0551044	-0.139177	-0.00106392
1.634	1.23648	0.575199	0.00114452	-0.00662054	-0.0267271	-0.0963293	0.0290263	0.00921212	0.0837317	0	-0.0948126	-0.00344476	-5.93733e-06	0.000100925
1.636	1.23763	0.575199	0.00132504	-0.00660327	-0.0266983	-0.0961757	0.0286305	0.00919232	0.0902599	0.00863399	0.014376	0.0543586	-0.138431	-0.00104513
1.638	1.23878	0.575199	0.00150388	-0.00658486	-0.0266567	-0.0960141	0.0282133	0.00917141	0.0894179	0.00920542	0.020796	0.0571596	-0.145916	-0.00111335
1.64	1.23993	0.575199	0.0016742	-0.00658486	-0.0268438	-0.0960216	0.0282133	0.00917152	0.0851612	0	-0.0935307	-0.00260127	-4.49131e-06	7.40957e-05
1.642	1.24108	0.575199	0.0018516	-0.00656625	-0.0268005	-0.0958593	0.0277955	0.00915051	0.0886967	0.00930424	0.0216259	0.0574081	-0.146113	-0.00113981
1.644	1.24223	0.575199	0.0020268	-0.00654446	-0.0267202	-0.0956702	0.02731	0.00912603	0.0876044	0.0108992	0.0401695	0.0669397	-0.169807	-0.00135581
1.646	1.24338	0.575199	0.00219995	-0.00654446	-0.0269046	-0.0956752	0.02731	0.0091261	0.086571	0	-0.0922273	-0.0017577	-3.03972e-06	4.84783e-05
1.648	1.24454	0.575199	0.00237299	-0.00652542	-0.0268588	-0.0955123	0.0268892	0.00910486	0.0865224	0.00951774	0.0229318	0.0576258	-0.147172	-0.00117211
1.65	1.24569	0.575199	0.00254799	-0.00652542	-0.0270415	-0.0955157	0.0268892	0.00910491	0.0874999	0	-0.0913466	-0.00119528	-2.06845e-06	3.24631e-05
1.652	1.24684	0.575199	0.00271899	-0.00650622	-0.026994	-0.0953556	0.0264695	0.00908386	0.0855018	0.00959854	0.0237193	0.0566803	-0.146787	-0.00111306
1.654	1.24799	0.575199	0.00288703	-0.00648685	-0.0269459	-0.0951968	0.0260497	0.00906291	0.0840197	0.00968789	0.0240635	0.0562001	-0.146838	-0.00107002
1.656	1.24914	0.575199	0.00306479	-0.00648685	-0.0271259	-0.0951978	0.0260497	0.00906292	0.0888763	0	-0.0900079	-0.000351613	-6.09296e-07	9.25422e-06
1.658	1.25029	0.575199	0.00323083	-0.00646728	-0.0270762	-0.0950383	0.0256286	0.00904198	0.0830198	0.00978258	0.0248827	0.0564357	-0.147286	-0.00104863
1.66	1.25144	0.575199	0.00339496	-0.00644857	-0.0270376	-0.0948869	0.0252277	0.00902212	0.0820647	0.00935704	0.0192672	0.0536167	-0.140184	-0.000970919
1.662	1.25259	0.575199	0.00357542	-0.00644857	-0.0272149	-0.0948855	0.0252277	0.0090221	0.0902323	0	-0.0886485	0.000492098	8.53887e-07	-1.2547e-05
1.664	1.25374	0.575199	0.003738	-0.00642968	-0.0271746	-0.0947325	0.0248246	0.0090022	0.0812894	0.00944476	0.020165	0.0541314	-0.140987	-0.000953686
1.666	1.25489	0.575199	0.00389112	-0.00640532	-0.0270731	-0.0945384	0.0243072	0.00897686	0.0765593	0.0121818	0.0507398	0.0686922	-0.180955	-0.00114025
1.668	1.25604	0.575199	0.00407284	-0.00640425	-0.0272356	-0.0945265	0.0242848	0.00897573	0.0908591	0.000531765	-0.0812489	0.00422209	-0.00785408	-7.6935e-05
1.67	1.25719	0.575199	0.00422586	-0.0063829	-0.0271685	-0.0943607	0.0238355	0.00895409	0.0765126	0.0106774	0.033572	0.0586777	-0.157135	-0.000853129
1.672	1.25834	0.575199	0.00441075	-0.0063829	-0.0273411	-0.0943553	0.0238355	0.00895402	0.0924458	0	-0.0863377	0.00189834	3.30246e-06	-4.57573e-05
1.674	1.25949	0.575199	0.00456243	-0.00636245	-0.0272842	-0.0941979	0.0234074	0.00893365	0.0758401	0.0102243	0.0284599	0.0557277	-0.149704	-0.000726521
1.676	1.26064	0.575199	0.00471051	-0.00634183	-0.0272264	-0.0940404	0.0229771	0.00891338	0.0740395	0.0103081	0.0289231	0.0557505	-0.150502	-0.000651815
1.678	1.26179	0.575199	0.004898	-0.00634183	-0.0273962	-0.0940326	0.0229771	0.00891329	0.0937457	0	-0.0849245	0.00274209	4.78008e-06	-6.37403e-05
1.68	1.26294	0.575199	0.00504338	-0.00632104	-0.0273364	-0.0938738	0.0225437	0.00889308	0.0726882	0.0103945	0.0298903	0.0562123	-0.151544	-0.000586333
1.682	1.26409	0.575199	0.00523258	-0.00632104	-0.0275044	-0.0938644	0.0225437	0.00889297	0.0946002	0	-0.0839715	0.00330459	5.76725e-06	-7.53829e-05
1.684	1.26524	0.575199	0.00537527	-0.00630008	-0.0274426	-0.0937041	0.0221069	0.00887281	0.0713473	0.0104823	0.0308938	0.0567421	-0.152771	-0.000518477
1.686	1.26639	0.575199	0.00551446	-0.00627894	-0.0273797	-0.0935431	0.0216661	0.0088527	0.0695949	0.0105713	0.0314515	0.0570056	-0.154132	-0.000440436
1.688	1.26754	0.575199	0.00565584	-0.0062599	-0.0273399	-0.0934008	0.0212711	0.00883491	0.0706863	0.00951715	0.0198875	0.050385	-0.138158	-0.000302785
1.69	1.26869	0.575199	0.0058453	-0.00625878	-0.027492	-0.0933807	0.0212478	0.00883375	0.0947337	0.000561216	-0.076018	0.00709333	-0.00810901	-0.000102973
1.692	1.26984	0.575199	0.00597718	-0.00623738	-0.0274263	-0.0932264	0.0208068	0.00881436	0.0659376	0.0106988	0.0328089	0.0546323	-0.154246	-0.000158207
1.694	1.27099	0.575199	0.00617139	-0.00623738	-0.0275885	-0.0932122	0.0208067	0.00881421	0.0971055	0	-0.0810614	0.00499202	8.7608e-06	-0.000105203
1.696	1.27214	0.575199	0.00630337	-0.00621697	-0.0275331	-0.0930657	0.0203877	0.00879613	0.0659899	0.0102047	0.0276801	0.0518795	-0.146528	-3.2974e-05
1.698	1.2733	0.575199	0.00642767	-0.00619527	-0.0274649	-0.092912	0.0199431	0.00877728	0.0621485	0.01085	0.0341114	0.0544722	-0.155469	9.02931e-05
1.7	1.27445	0.575199	0.00662432	-0.00619527	-0.027624	-0.0928953	0.0199431	0.00877711	0.0983247	0	-0.0795781	0.00583568	1.02787e-05	-0.000117942
1.702	1.2756	0.575199	0.00673677	-0.00617109	-0.0275299	-0.0927258	0.019448	0.00875652	0.0562285	0.012089	0.0470691	0.0600761	-0.173109	0.000242871
1.704	1.27675	0.575199	0.0068528	-0.00614904	-0.0274588	-0.09257	0.0189962	0.00873805	0.0580147	0.0110271	0.0355395	0.0551975	-0.157995	0.000331338
1.706	1.2779	0.575199	0.00705184	-0.00614904	-0.027615	-0.0925509	0.0189962	0.00873786	0.0995212	0	-0.0780765	0.00667929	1.18187e-05	-0.000128666
1.708	1.27905	0.575199	0.00716443	-0.00612681	-0.0275418	-0.0923935	0.0185401	0.00871955	0.0562922	0.0111136	0.0365642	0.0557627	-0.159462	0.00044815
1.71	1.2802	0.575199	0.00727235	-0.00610447	-0.0274679	-0.0922395	0.0180828	0.00870162	0.0539626	0.0111696	0.0369676	0.0545856	-0.159892	0.000614596
1.712	1.28135	0.575199	0.00747374	-0.00610447	-0.027621	-0.092218	0.0180828	0.00870142	0.100695	0	-0.0765569	0.00752282	1.33785e-05	-0.000138045
1.714	1.2825	0.575199	0.00758273	-0.00608323	-0.0275575	-0.0920747	0.0176503	0.00868498	0.0544908	0.0106229	0.0317714	0.0508024	-0.151213	0.000764181
1.716	1.28365	0.575199	0.00768168	-0.00606069	-0.0274814	-0.0919262	0.0171929	0.00866806	0.0494765	0.0112712	0.0380494	0.0526487	-0.159908	0.000982775
1.718	1.2848	0.575199	0.00788537	-0.00606069	-0.0276314	-0.0919023	0.0171929	0.00866784	0.101845	0	-0.0750197	0.00836626	1.49641e-05	-0.000146078
1.72	1.28595	0.575199	0.00798011	-0.00603801	-0.0275537	-0.0917531	0.0167335	0.00865127	0.0473697	0.0113378	0.0388772	0.0528978	-0.16062	0.00113238
1.722	1.2871	0.575199	0.0080699	-0.00601519	-0.0274752	-0.0916034	0.0162712	0.00863498	0.0448945	0.0114078	0.0392298	0.053102	-0.161637	0.00128001
1.724	1.28825	0.575199	0.00827584	-0.00601519	-0.0276221	-0.0915771	0.0162711	0.00863476	0.102972	0	-0.0734652	0.00920961	1.65831e-05	-0.000152317
1.726	1.2894	0.575199	0.00836144	-0.00599224	-0.0275418	-0.0914257	0.0158052	0.00861874	0.0427988	0.0114797	0.0401452	0.0536721	-0.162892	0.00142208
1.728	1.29055	0.575199	0.00844211	-0.00596913	-0.0274607	-0.0912734	0.0153351	0.00860295	0.0403364	0.011553	0.0405811	0.0540028	-0.164341	0.00156978
1.73	1.2917	0.575199	0.00865026	-0.00596913	-0.0276045	-0.0912447	0.015335	0.00860273	0.104075	0	-0.0718938	0.0100528	1.82367e-05	-0.000156856
1.732	1.29285	0.575199	0.00872674	-0.00594587	-0.0275213	-0.0910907	0.0148603	0.00858717	0.0382405	0.0116277	0.0415826	0.054617	-0.165941	0.00171722
1.734	1.294	0.575199	0.00879831	-0.00592247	-0.0274371	-0.0909357	0.0143806	0.00857185	0.0357818	0.0117039	0.0420952	0.0549638	-0.167668	0.00187413
1.736	1.29515	0.575199	0.00900862	-0.00592247	-0.0275777	-0.0909046	0.0143806	0.00857162	0.105155	0	-0.0703058	0.0108959	1.99291e-05	-0.000159617
1.738	1.2963	0.575199	0.00907574	-0.00589896	-0.0274917	-0.090752	0.0138983	0.00855669	0.0335606	0.0117527	0.0430329	0.0541034	-0.16857	0.00205782
1.74	1.29745	0.575199	0.00914541	-0.00587665	-0.027417	-0.0906106	0.0134421	0.00854314	0.0348356	0.0111551	0.0373208	0.0501965	-0.159495	0.00215443
1.742	1.2986	0.575199	0.00926829	-0.00586298	-0.0274245	-0.0905117	0.0131629	0.00853501	0.0900494	0.00248313	-0.0450632	0.0202219	-0.0354467	0.00038261
1.744	1.29975	0.575199	0.00941498	-0.00585303	-0.0274664	-0.0904302	0.0129595	0.00852914	0.0733471	0.00497814	-0.0209798	0.0288485	-0.0710533	0.000974582
