t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.142,0.142,1,0.0237745,-0.000881217,0.00898948,-0.0649329,-0.00341696,0.000218642,0.0160361,-0.0212792,0.106119,-0.280638,-0.0663731,0.00812438,35,35,35,35,35,35,35,35,35,35,35,35,-0.0517518,-0.00449124,0.355802,-0.0755263,-0.00361002,0.346813,1,1,1,1
0.144,0.144,1,0.0237918,-0.00092526,0.00920193,-0.0657239,-0.00361357,0.000236327,0.00866029,-0.0220211,0.106225,-0.276867,-0.068609,0.00791357,35,35,35,35,35,35,35,35,35,35,35,35,-0.0520902,-0.00453528,0.355756,-0.075882,-0.00361002,0.346554,1,1,1,1
0.146,0.146,1,0.023813,-0.000968434,0.00941702,-0.0665208,-0.00380604,0.000251543,0.0106024,-0.0215873,0.107542,-0.278911,-0.067188,0.0069992,35,35,35,35,35,35,35,35,35,35,35,35,-0.0524223,-0.00457845,0.355709,-0.0762353,-0.00361002,0.346292,1,1,1,1
0.148,0.148,1,0.0238206,-0.00101302,0.0096324,-0.0673135,-0.00400471,0.000265393,0.00377551,-0.0222953,0.107691,-0.277428,-0.0693743,0.00659571,35,35,35,35,35,35,35,35,35,35,35,35,-0.0527658,-0.00462305,0.355659,-0.0765864,-0.00361002,0.346027,1,1,1,1
0.15,0.15,1,0.0241693,-0.00101302,0.00990044,-0.0682998,-0.00401151,0.000262973,0.174355,0,0.134019,-0.345212,-0.00246767,-0.00145633,35,35,35,35,35,35,35,35,35,35,35,35,-0.0527658,-0.00462305,0.355659,-0.0769351,-0.00361002,0.345759,1,1,1,1
0.152,0.152,1,0.0241407,-0.00106163,0.0101162,-0.0690767,-0.00422787,0.000276193,-0.0142922,-0.0243015,0.107906,-0.271899,-0.0755604,0.00662806,35,35,35,35,35,35,35,35,35,35,35,35,-0.0531407,-0.00467165,0.355604,-0.0772814,-0.00361002,0.345488,1,1,1,1
0.154,0.154,1,0.0241177,-0.00110912,0.0103353,-0.0698602,-0.00444004,0.000287261,-0.0114891,-0.0237485,0.10952,-0.274254,-0.0741201,0.0058202,35,35,35,35,35,35,35,35,35,35,35,35,-0.0535077,-0.00471915,0.355549,-0.0776254,-0.00361002,0.345214,1,1,1,1
0.156,0.156,1,0.0244592,-0.00110912,0.0106124,-0.070845,-0.00444684,0.000284639,0.170758,0,0.138573,-0.34467,-0.00247851,-0.00159758,35,35,35,35,35,35,35,35,35,35,35,35,-0.0537165,-0.00476255,0.355498,-0.0779669,-0.00361002,0.344937,1,1,1,1
0.158,0.158,1,0.0244199,-0.00115803,0.0108349,-0.0716239,-0.00466584,0.000294341,-0.0196546,-0.024454,0.111234,-0.272619,-0.0765202,0.00546518,35,35,35,35,35,35,35,35,35,35,35,35,-0.053886,-0.00476805,0.355491,-0.078306,-0.00361002,0.344656,1,1,1,1
0.16,0.16,1,0.0243446,-0.00121119,0.0110544,-0.072387,-0.00490421,0.000303402,-0.037642,-0.0265774,0.109747,-0.267074,-0.0833027,0.00549303,35,35,35,35,35,35,35,35,35,35,35,35,-0.0542979,-0.00482121,0.355428,-0.0786425,-0.00361002,0.344373,1,1,1,1
