t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.108,0,1,-0.00634583,-2.64219e-05,0.000230454,0.000485633,-0.000104908,-0.000185766,-0.0502328,-0.000235412,0.00318696,0.00596941,0.00246133,-0.00125539,35.0353,35.0353,35.0353,35,35,35,35,35,35,35,35,35,-0.0830986,-0.00197381,0.32779,-0.0767528,-0.00194738,0.327559,1,1,1,1
0.11,0,1,-0.00642681,-2.73347e-05,0.000241237,0.000499834,-8.84458e-05,-0.000192406,-0.0494464,-0.000230547,0.0032729,0.00622217,0.00295567,-0.00124936,35.036,35.036,35.036,35,35,35,35,35,35,35,35,35,-0.0830612,-0.00197472,0.3278,-0.0766344,-0.00194738,0.327559,1,1,1,1
0.112,0,1,-0.00650504,-2.82379e-05,0.000252366,0.000514387,-6.95043e-05,-0.000199064,-0.0486615,-0.000225626,0.00336857,0.00636572,0.00345783,-0.00124873,35.0367,35.0367,35.0367,35,35,35,35,35,35,35,35,35,-0.0830214,-0.00197562,0.327812,-0.0765163,-0.00194738,0.327559,1,1,1,1
0.114,0,1,-0.00662287,-2.82379e-05,0.000252366,0.000514387,-6.95043e-05,-0.000199064,-0.0485255,-0.000225626,0.00336857,0.00636572,0.00345783,-0.00124873,35.0374,35.0374,35.0374,35,35,35,35,35,35,35,35,35,-0.0830214,-0.00197562,0.327812,-0.0763985,-0.00194738,0.327559,1,1,1,1
0.116,0,1,-0.0066981,-2.91316e-05,0.000263861,0.000529145,-4.81183e-05,-0.000205739,-0.0477386,-0.000221571,0.00347003,0.00648696,0.00395775,-0.00124941,35.038,35.038,35.038,35,35,35,35,35,35,35,35,35,-0.082979,-0.00197652,0.327823,-0.0762809,-0.00194738,0.327559,1,1,1,1
0.118,0,1,-0.0067706,-3.00149e-05,0.000275738,0.000543724,-2.44343e-05,-0.000212448,-0.0469477,-0.000218808,0.00357711,0.00668421,0.00448994,-0.00125732,35.0387,35.0387,35.0387,35,35,35,35,35,35,35,35,35,-0.0829343,-0.0019774,0.327835,-0.0761637,-0.00194738,0.327559,1,1,1,1
0.12,0,1,-0.00684004,-3.08785e-05,0.000287994,0.000557813,1.03493e-06,-0.000219091,-0.0459771,-0.000213985,0.00365352,0.00666994,0.00487514,-0.00122686,35.0394,35.0394,35.0394,35,35,35,35,35,35,35,35,35,-0.0828867,-0.00197826,0.327847,-0.0760467,-0.00194738,0.327559,1,1,1,1
0.122,0,1,-0.00695673,-3.08785e-05,0.000287994,0.000557813,1.03493e-06,-0.000219091,-0.0458317,-0.000213985,0.00365352,0.00666994,0.00487514,-0.00122686,35.04,35.04,35.04,35,35,35,35,35,35,35,35,35,-0.0828867,-0.00197826,0.327847,-0.07593,-0.00194738,0.327559,1,1,1,1
0.124,0,1,-0.00702243,-3.1706e-05,0.000300532,0.000572195,2.83593e-05,-0.000225553,-0.0448489,-0.000208685,0.00373045,0.00654258,0.00532027,-0.00120507,35.0407,35.0407,35.0407,35,35,35,35,35,35,35,35,35,-0.082836,-0.00197909,0.32786,-0.0758136,-0.00194738,0.327559,1,1,1,1
0.126,0,1,-0.00708759,-3.24573e-05,0.000312697,0.000586187,5.66377e-05,-0.000231529,-0.0439125,-0.000204152,0.00381504,0.00631664,0.00580382,-0.00118531,35.0414,35.0414,35.0414,35,35,35,35,35,35,35,35,35,-0.0827851,-0.00197984,0.327872,-0.0756975,-0.00194738,0.327559,1,1,1,1
