t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.09,0,1,-0.00540453,-6.26295e-06,6.4278e-05,0.000172439,6.53232e-05,-9.80679e-05,-0.0560348,-2.12978e-05,0.0015655,0.00308145,0.00167543,-0.000500967,35.0293,35.0293,35.0293,35,35,35,35,35,35,35,35,35,-0.0846014,-0.0041723,0.32741,-0.0791969,-0.00416604,0.327346,1,1,1,1
0.092,0,1,-0.0055073,-6.31841e-06,6.85309e-05,0.0001775,7.6301e-05,-0.000100004,-0.0555925,-1.56564e-05,0.00162646,0.00308893,0.00206762,-0.000498929,35.03,35.03,35.03,35,35,35,35,35,35,35,35,35,-0.0845836,-0.00417235,0.327415,-0.0790763,-0.00416604,0.327346,1,1,1,1
0.094,0,1,-0.00560974,-6.35042e-06,7.27461e-05,0.0001822,8.84775e-05,-0.000101872,-0.0551757,-9.78769e-06,0.0016824,0.00311367,0.0024155,-0.000504601,35.0307,35.0307,35.0307,35,35,35,35,35,35,35,35,35,-0.0845657,-0.00417239,0.327419,-0.078956,-0.00416604,0.327346,1,1,1,1
0.096,0,1,-0.00572985,-6.35042e-06,7.27461e-05,0.0001822,8.84775e-05,-0.000101872,-0.0550608,-9.78769e-06,0.0016824,0.00311367,0.0024155,-0.000504601,35.0313,35.0313,35.0313,35,35,35,35,35,35,35,35,35,-0.0845657,-0.00417239,0.327419,-0.0788359,-0.00416604,0.327346,1,1,1,1
0.098,0,1,-0.00582852,-6.36284e-06,7.76715e-05,0.000187383,0.000103778,-0.000104006,-0.0546137,-3.56799e-06,0.00173852,0.00312752,0.002633,-0.000511294,35.032,35.032,35.032,35,35,35,35,35,35,35,35,35,-0.0845445,-0.0041724,0.327424,-0.078716,-0.00416604,0.327346,1,1,1,1
0.1,0,1,-0.00592573,-6.35018e-06,8.2815e-05,0.000192621,0.000120174,-0.000106159,-0.0541734,2.2387e-06,0.00179357,0.00324832,0.00288317,-0.000491117,35.0327,35.0327,35.0327,35,35,35,35,35,35,35,35,35,-0.0845221,-0.00417239,0.327429,-0.0785964,-0.00416604,0.327346,1,1,1,1
0.102,0,1,-0.00604512,-6.35018e-06,8.2815e-05,0.000192621,0.000120174,-0.000106159,-0.0540514,2.2387e-06,0.00179357,0.00324832,0.00288317,-0.000491117,35.0333,35.0333,35.0333,35,35,35,35,35,35,35,35,35,-0.0845221,-0.00417239,0.327429,-0.078477,-0.00416604,0.327346,1,1,1,1
0.104,0,1,-0.00613939,-6.31432e-06,8.84767e-05,0.000198028,0.000138372,-0.000108463,-0.053603,8.61194e-06,0.00185249,0.00311891,0.00312021,-0.000522475,35.034,35.034,35.034,35,35,35,35,35,35,35,35,35,-0.0844972,-0.00417235,0.327435,-0.0783578,-0.00416604,0.327346,1,1,1,1
0.106,0,1,-0.00625828,-6.31432e-06,8.84767e-05,0.000198028,0.000138372,-0.000108463,-0.0534763,8.61194e-06,0.00185249,0.00311891,0.00312021,-0.000522475,35.0347,35.0347,35.0347,35,35,35,35,35,35,35,35,35,-0.0844972,-0.00417235,0.327435,-0.078239,-0.00416604,0.327346,1,1,1,1
0.108,0,1,-0.00635213,-6.2562e-06,9.40904e-05,0.000203018,0.000156724,-0.000110774,-0.0530602,1.51409e-05,0.00191381,0.00312341,0.0033081,-0.00054003,35.0353,35.0353,35.0353,35,35,35,35,35,35,35,35,35,-0.0844725,-0.00417229,0.32744,-0.0781203,-0.00416604,0.327346,1,1,1,1
0.11,0,1,-0.00644744,-6.18432e-06,9.93144e-05,0.000207468,0.00017394,-0.000112889,-0.0526877,2.07501e-05,0.00197062,0.00317293,0.00347408,-0.000537661,35.036,35.036,35.036,35,35,35,35,35,35,35,35,35,-0.0844494,-0.00417222,0.327445,-0.078002,-0.00416604,0.327346,1,1,1,1
0.112,0,1,-0.00654861,-6.11961e-06,0.000103098,0.000210329,0.000185674,-0.000114455,-0.0522537,2.48787e-05,0.00199805,0.00304094,0.00314797,-0.000538892,35.0367,35.0367,35.0367,35,35,35,35,35,35,35,35,35,-0.0844325,-0.00417215,0.327449,-0.0778839,-0.00416604,0.327346,1,1,1,1
0.114,0,1,-0.00665624,-6.07712e-06,0.000105345,0.000211995,0.000192213,-0.000115362,-0.0519505,2.77162e-05,0.00201483,0.0031209,0.00305714,-0.000546303,35.0374,35.0374,35.0374,35,35,35,35,35,35,35,35,35,-0.0844223,-0.00417211,0.327451,-0.077766,-0.00416604,0.327346,1,1,1,1
0.116,0,1,-0.00674501,-5.95149e-06,0.000111627,0.000216895,0.000210644,-0.000117811,-0.0513908,2.95782e-05,0.00208647,0.00323179,0.0033678,-0.000526809,35.038,35.038,35.038,35,35,35,35,35,35,35,35,35,-0.0843935,-0.00417199,0.327458,-0.0776485,-0.00416604,0.327346,1,1,1,1
0.118,0,1,-0.00686228,-5.95149e-06,0.000111627,0.000216895,0.000210644,-0.000117811,-0.0512501,2.95782e-05,0.00208647,0.00323179,0.0033678,-0.000526809,35.0387,35.0387,35.0387,35,35,35,35,35,35,35,35,35,-0.0843935,-0.00417199,0.327458,-0.0775312,-0.00416604,0.327346,1,1,1,1
0.12,0,1,-0.00694891,-5.81384e-06,0.000118208,0.000221859,0.000231517,-0.000120229,-0.0506967,3.42593e-05,0.00216468,0.00321532,0.00385001,-0.000530514,35.0394,35.0394,35.0394,35,35,35,35,35,35,35,35,35,-0.0843631,-0.00417185,0.327464,-0.0774142,-0.00416604,0.327346,1,1,1,1
0.122,0,1,-0.00703543,-5.66766e-06,0.000124723,0.000226537,0.000253609,-0.000122527,-0.0501718,3.76404e-05,0.00223978,0.00313245,0.00423348,-0.000520531,35.04,35.04,35.04,35,35,35,35,35,35,35,35,35,-0.084333,-0.0041717,0.327471,-0.0772975,-0.00416604,0.327346,1,1,1,1
0.124,0,1,-0.00715183,-5.66766e-06,0.000124723,0.000226537,0.000253609,-0.000122527,-0.0500242,3.76404e-05,0.00223978,0.00313245,0.00423348,-0.000520531,35.0407,35.0407,35.0407,35,35,35,35,35,35,35,35,35,-0.084333,-0.0041717,0.327471,-0.0771811,-0.00416604,0.327346,1,1,1,1
0.126,0,1,-0.00723462,-5.49351e-06,0.00013189,0.00023134,0.000278744,-0.000124925,-0.0494853,4.22856e-05,0.00233019,0.00304592,0.00463763,-0.00049927,35.0414,35.0414,35.0414,35,35,35,35,35,35,35,35,35,-0.0842997,-0.00417153,0.327478,-0.077065,-0.00416604,0.327346,1,1,1,1
