t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.12,0,1,0.0215855,-0.000561742,0.00658852,-0.0555069,-0.00152106,0.000387445,0.0644429,-0.0157609,0.0964947,-0.289229,-0.0473517,0.00919786,35,35,35,35,35,35,35,35,35,35,35,35,0.0425338,-0.0249042,0.356264,0.0209483,-0.0243425,0.349675,1,1,1,1
0.122,0,1,0.0217015,-0.000594469,0.00678317,-0.0563296,-0.00166397,0.000410412,0.0580262,-0.0163635,0.0973224,-0.287971,-0.0498329,0.00917837,35,35,35,35,35,35,35,35,35,35,35,35,0.0422708,-0.0249369,0.356235,0.0205693,-0.0243425,0.349452,1,1,1,1
0.124,0,1,0.0220785,-0.000594469,0.00700966,-0.057322,-0.00165785,0.000409852,0.188508,0,0.113249,-0.347329,0.00205662,-0.00054361,35,35,35,35,35,35,35,35,35,35,35,35,0.0422708,-0.0249369,0.356235,0.0201923,-0.0243425,0.349226,1,1,1,1
0.126,0,1,0.0221797,-0.000628388,0.00720925,-0.0581397,-0.00180783,0.000432454,0.0505759,-0.0169593,0.0997929,-0.286178,-0.052303,0.00914743,35,35,35,35,35,35,35,35,35,35,35,35,0.041997,-0.0249709,0.356205,0.0198173,-0.0243425,0.348996,1,1,1,1
0.128,0,1,0.0222824,-0.000661722,0.00741148,-0.0589568,-0.0019536,0.000453752,0.0513476,-0.0166668,0.101114,-0.285997,-0.0508477,0.00864986,35,35,35,35,35,35,35,35,35,35,35,35,0.0417267,-0.0250042,0.356174,0.0194443,-0.0243425,0.348763,1,1,1,1
0.13,0,1,0.0226533,-0.000661722,0.00764784,-0.0599479,-0.00194752,0.000453042,0.185454,0,0.118184,-0.346878,0.00203529,-0.000648469,35,35,35,35,35,35,35,35,35,35,35,35,0.0417267,-0.0250042,0.356174,0.0190734,-0.0243425,0.348526,1,1,1,1
0.132,0,1,0.0227249,-0.000698312,0.00785208,-0.0607504,-0.00210627,0.000475518,0.035818,-0.0182954,0.102118,-0.280855,-0.0553674,0.00922646,35,35,35,35,35,35,35,35,35,35,35,35,0.0414295,-0.0250408,0.356139,0.0187046,-0.0243425,0.348287,1,1,1,1
0.134,0,1,0.0230916,-0.000698312,0.00809494,-0.0617405,-0.0021002,0.000474727,0.183347,0,0.121428,-0.346566,0.00202375,-0.000704333,35,35,35,35,35,35,35,35,35,35,35,35,0.0411533,-0.0250748,0.356105,0.0183379,-0.0243425,0.348044,1,1,1,1
0.136,0,1,0.0231634,-0.000734317,0.00830483,-0.0625484,-0.00225616,0.000495877,0.0358766,-0.0180026,0.104947,-0.282753,-0.0544005,0.00875905,35,35,35,35,35,35,35,35,35,35,35,35,0.0411367,-0.0250768,0.356103,0.0179733,-0.0243425,0.347798,1,1,1,1
0.138,0,1,0.0232048,-0.000773734,0.00851319,-0.0633421,-0.00242789,0.000518183,0.0207079,-0.0197085,0.104177,-0.27779,-0.0599001,0.00933907,35,35,35,35,35,35,35,35,35,35,35,35,0.0408158,-0.0251162,0.356062,0.017611,-0.0243425,0.347549,1,1,1,1
0.14,0,1,0.023565,-0.000773734,0.00876563,-0.0643309,-0.00242185,0.000517227,0.180079,0,0.126224,-0.34608,0.00200175,-0.000819579,35,35,35,35,35,35,35,35,35,35,35,35,0.0408158,-0.0251162,0.356062,0.0172508,-0.0243425,0.347296,1,1,1,1
0.142,0,1,0.0235897,-0.000814593,0.00897762,-0.06512,-0.00260075,0.000539346,0.0123657,-0.0204294,0.105992,-0.276184,-0.0624065,0.00938545,35,35,35,35,35,35,35,35,35,35,35,35,0.0404826,-0.0251571,0.356018,0.0168929,-0.0243425,0.34704,1,1,1,1
0.144,0,1,0.0235999,-0.000856884,0.00919012,-0.0659049,-0.00278694,0.000561297,0.00509629,-0.0211456,0.106252,-0.274702,-0.064955,0.00940989,35,35,35,35,35,35,35,35,35,35,35,35,0.0401371,-0.0251994,0.355972,0.0165372,-0.0243425,0.346782,1,1,1,1
0.146,0,1,0.0239533,-0.000856884,0.00945198,-0.0668923,-0.00278093,0.000560157,0.176685,0,0.130931,-0.345574,0.00197881,-0.00094725,35,35,35,35,35,35,35,35,35,35,35,35,0.0401371,-0.0251994,0.355972,0.0161839,-0.0243425,0.34652,1,1,1,1
0.148,0,1,0.0239465,-0.0009006,0.00966815,-0.0676724,-0.00297455,0.000581752,-0.00336332,-0.0218577,0.108085,-0.273039,-0.0675522,0.00940644,35,35,35,35,35,35,35,35,35,35,35,35,0.0397793,-0.0252431,0.355923,0.0158328,-0.0243425,0.346255,1,1,1,1
0.15,0,1,0.0239251,-0.000945733,0.00988491,-0.0684483,-0.00317571,0.000603023,-0.0107108,-0.0225664,0.108377,-0.271565,-0.0701932,0.00938304,35,35,35,35,35,35,35,35,35,35,35,35,0.0394092,-0.0252882,0.355872,0.0154841,-0.0243425,0.345987,1,1,1,1
0.152,0,1,0.0242714,-0.000945733,0.010156,-0.0694342,-0.00316974,0.000601685,0.173169,0,0.135548,-0.345046,0.00195561,-0.00108465,35,35,35,35,35,35,35,35,35,35,35,35,0.0394092,-0.0252882,0.355872,0.0151378,-0.0243425,0.345716,1,1,1,1
0.154,0,1,0.0242329,-0.000992276,0.0103764,-0.0702053,-0.00337862,0.000622476,-0.0192909,-0.0232716,0.110196,-0.269902,-0.0728916,0.00934559,35,35,35,35,35,35,35,35,35,35,35,35,0.0390267,-0.0253347,0.355818,0.0147938,-0.0243425,0.345442,1,1,1,1
0.156,0,1,0.0241794,-0.00104022,0.0105974,-0.0709723,-0.00359537,0.000642851,-0.0267202,-0.0239735,0.11049,-0.268419,-0.0756497,0.00929797,35,35,35,35,35,35,35,35,35,35,35,35,0.0386317,-0.0253827,0.355762,0.0144523,-0.0243425,0.345164,1,1,1,1
0.158,0,1,0.0241328,-0.00108694,0.0108221,-0.0717468,-0.00380778,0.00066166,-0.0233079,-0.0233573,0.112355,-0.271063,-0.0741514,0.00869252,35,35,35,35,35,35,35,35,35,35,35,35,0.0382243,-0.025432,0.355703,0.0141133,-0.0243425,0.344884,1,1,1,1
0.16,0,1,0.0244476,-0.00108957,0.0111021,-0.0727188,-0.0038142,0.000661121,0.157416,-0.00131598,0.139984,-0.340193,-0.00238064,-0.000754506,35,35,35,35,35,35,35,35,35,35,35,35,0.0382243,-0.025432,0.355703,0.0137767,-0.0243425,0.344601,1,1,1,1
0.162,0,1,0.0243618,-0.00114028,0.0113269,-0.0734719,-0.00404688,0.000680275,-0.042916,-0.0253574,0.112442,-0.263576,-0.0812258,0.00911665,35,35,35,35,35,35,35,35,35,35,35,35,0.0378044,-0.0254828,0.355642,0.0134426,-0.0243425,0.344315,1,1,1,1
0.164,0,1,0.0243072,-0.00118683,0.011558,-0.0742369,-0.00425965,0.000694509,-0.0273045,-0.0232725,0.115509,-0.267746,-0.0743285,0.00713519,35,35,35,35,35,35,35,35,35,35,35,35,0.0373952,-0.0255321,0.355581,0.013111,-0.0243425,0.344026,1,1,1,1
0.166,0,1,0.0246132,-0.0011896,0.0118463,-0.0752061,-0.00426676,0.000693464,0.152988,-0.00138734,0.144192,-0.339207,-0.00263574,-0.000994353,35,35,35,35,35,35,35,35,35,35,35,35,0.0373952,-0.0255321,0.355581,0.012782,-0.0243425,0.343734,1,1,1,1
0.168,0,1,0.0244956,-0.0012431,0.0120723,-0.0759392,-0.00451104,0.000705364,-0.0587703,-0.0267479,0.11298,-0.256572,-0.0853675,0.00678686,35,35,35,35,35,35,35,35,35,35,35,35,0.0369512,-0.0255856,0.355512,0.0124556,-0.0243425,0.34344,1,1,1,1
